t,l,R,eg
8.592000,0.635102,0.919122,0.128900
8.593000,0.635099,0.919137,0.128888
8.594000,0.635096,0.919152,0.128876
8.595000,0.635093,0.919167,0.128863
8.596000,0.635090,0.919182,0.128851
8.597000,0.635087,0.919197,0.128839
8.598000,0.635084,0.919212,0.128827
8.599000,0.635082,0.919227,0.128815
8.600000,0.635079,0.919242,0.128802
8.601000,0.635076,0.919257,0.128790
8.602000,0.635073,0.919273,0.128778
8.603000,0.635070,0.919288,0.128766
8.604000,0.635067,0.919303,0.128754
8.605000,0.635064,0.919318,0.128741
8.606000,0.635061,0.919333,0.128729
8.607000,0.635059,0.919348,0.128717
8.608000,0.635056,0.919363,0.128705
8.609000,0.635053,0.919378,0.128693
8.610000,0.635050,0.919393,0.128681
8.611000,0.635047,0.919408,0.128668
8.612000,0.635044,0.919423,0.128656
8.613000,0.635041,0.919438,0.128644
8.614000,0.635039,0.919453,0.128632
8.615000,0.635036,0.919468,0.128620
8.616000,0.635033,0.919483,0.128608
8.617000,0.635030,0.919498,0.128595
8.618000,0.635027,0.919513,0.128583
8.619000,0.635024,0.919528,0.128571
8.620000,0.635021,0.919543,0.128559
8.621000,0.635019,0.919558,0.128547
8.622000,0.635016,0.919573,0.128535
8.623000,0.635013,0.919588,0.128523
8.624000,0.635010,0.919603,0.128510
8.625000,0.635007,0.919618,0.128498
8.626000,0.635004,0.919633,0.128486
8.627000,0.635001,0.919648,0.128474
8.628000,0.634999,0.919663,0.128462
8.629000,0.634996,0.919678,0.128450
8.630000,0.634993,0.919693,0.128438
8.631000,0.634990,0.919708,0.128426
8.632000,0.634987,0.919723,0.128413
8.633000,0.634984,0.919738,0.128401
8.634000,0.634982,0.919753,0.128389
8.635000,0.634979,0.919768,0.128377
8.636000,0.634976,0.919783,0.128365
8.637000,0.634973,0.919797,0.128353
8.638000,0.634970,0.919812,0.128341
8.639000,0.634967,0.919827,0.128329
8.640000,0.634964,0.919842,0.128317
8.641000,0.634962,0.919857,0.128304
8.642000,0.634959,0.919872,0.128292
8.643000,0.634956,0.919887,0.128280
8.644000,0.634953,0.919902,0.128268
8.645000,0.634950,0.919917,0.128256
8.646000,0.634947,0.919932,0.128244
8.647000,0.634945,0.919947,0.128232
8.648000,0.634942,0.919961,0.128220
8.649000,0.634939,0.919976,0.128208
8.650000,0.634936,0.919991,0.128196
8.651000,0.634933,0.920006,0.128184
8.652000,0.634930,0.920021,0.128171
8.653000,0.634928,0.920036,0.128159
8.654000,0.634925,0.920051,0.128147
8.655000,0.634922,0.920065,0.128135
8.656000,0.634919,0.920080,0.128123
8.657000,0.634916,0.920095,0.128111
8.658000,0.634914,0.920110,0.128099
8.659000,0.634911,0.920125,0.128087
8.660000,0.634908,0.920140,0.128075
8.661000,0.634905,0.920155,0.128063
8.662000,0.634902,0.920169,0.128051
8.663000,0.634899,0.920184,0.128039
8.664000,0.634897,0.920199,0.128027
8.665000,0.634894,0.920214,0.128015
8.666000,0.634891,0.920229,0.128003
8.667000,0.634888,0.920243,0.127991
8.668000,0.634885,0.920258,0.127979
8.669000,0.634883,0.920273,0.127967
8.670000,0.634880,0.920288,0.127954
8.671000,0.634877,0.920303,0.127942
8.672000,0.634874,0.920317,0.127930
8.673000,0.634871,0.920332,0.127918
8.674000,0.634868,0.920347,0.127906
8.675000,0.634866,0.920362,0.127894
8.676000,0.634863,0.920376,0.127882
8.677000,0.634860,0.920391,0.127870
8.678000,0.634857,0.920406,0.127858
8.679000,0.634854,0.920421,0.127846
8.680000,0.634852,0.920436,0.127834
8.681000,0.634849,0.920450,0.127822
8.682000,0.634846,0.920465,0.127810
8.683000,0.634843,0.920480,0.127798
8.684000,0.634840,0.920494,0.127786
8.685000,0.634838,0.920509,0.127774
8.686000,0.634835,0.920524,0.127762
8.687000,0.634832,0.920539,0.127750
8.688000,0.634829,0.920553,0.127738
8.689000,0.634826,0.920568,0.127726
8.690000,0.634824,0.920583,0.127714
8.691000,0.634821,0.920598,0.127702
8.692000,0.634818,0.920612,0.127690
8.693000,0.634815,0.920627,0.127678
8.694000,0.634812,0.920642,0.127666
8.695000,0.634810,0.920656,0.127654
8.696000,0.634807,0.920671,0.127642
8.697000,0.634804,0.920686,0.127630
8.698000,0.634801,0.920700,0.127618
8.699000,0.634798,0.920715,0.127606
8.700000,0.634796,0.920730,0.127594
8.701000,0.634793,0.920744,0.127582
8.702000,0.634790,0.920759,0.127571
8.703000,0.634787,0.920774,0.127559
8.704000,0.634785,0.920788,0.127547
8.705000,0.634782,0.920803,0.127535
8.706000,0.634779,0.920818,0.127523
8.707000,0.634776,0.920832,0.127511
8.708000,0.634773,0.920847,0.127499
8.709000,0.634771,0.920862,0.127487
8.710000,0.634768,0.920876,0.127475
8.711000,0.634765,0.920891,0.127463
8.712000,0.634762,0.920905,0.127451
8.713000,0.634759,0.920920,0.127439
8.714000,0.634757,0.920935,0.127427
8.715000,0.634754,0.920949,0.127415
8.716000,0.634751,0.920964,0.127403
8.717000,0.634748,0.920979,0.127391
8.718000,0.634746,0.920993,0.127379
8.719000,0.634743,0.921008,0.127367
8.720000,0.634740,0.921022,0.127356
8.721000,0.634737,0.921037,0.127344
8.722000,0.634735,0.921052,0.127332
8.723000,0.634732,0.921066,0.127320
8.724000,0.634729,0.921081,0.127308
8.725000,0.634726,0.921095,0.127296
8.726000,0.634723,0.921110,0.127284
8.727000,0.634721,0.921124,0.127272
8.728000,0.634718,0.921139,0.127260
8.729000,0.634715,0.921153,0.127248
8.730000,0.634712,0.921168,0.127236
8.731000,0.634710,0.921183,0.127225
8.732000,0.634707,0.921197,0.127213
8.733000,0.634704,0.921212,0.127201
8.734000,0.634701,0.921226,0.127189
8.735000,0.634699,0.921241,0.127177
8.736000,0.634696,0.921255,0.127165
8.737000,0.634693,0.921270,0.127153
8.738000,0.634690,0.921284,0.127141
8.739000,0.634688,0.921299,0.127129
8.740000,0.634685,0.921313,0.127118
8.741000,0.634682,0.921328,0.127106
8.742000,0.634679,0.921342,0.127094
8.743000,0.634677,0.921357,0.127082
8.744000,0.634674,0.921371,0.127070
8.745000,0.634671,0.921386,0.127058
8.746000,0.634668,0.921400,0.127046
8.747000,0.634665,0.921415,0.127034
8.748000,0.634663,0.921429,0.127023
8.749000,0.634660,0.921444,0.127011
8.750000,0.634657,0.921458,0.126999
8.751000,0.634654,0.921473,0.126987
8.752000,0.634652,0.921487,0.126975
8.753000,0.634649,0.921502,0.126963
8.754000,0.634646,0.921516,0.126951
8.755000,0.634644,0.921531,0.126940
8.756000,0.634641,0.921545,0.126928
8.757000,0.634638,0.921559,0.126916
8.758000,0.634635,0.921574,0.126904
8.759000,0.634633,0.921588,0.126892
8.760000,0.634630,0.921603,0.126880
8.761000,0.634627,0.921617,0.126869
8.762000,0.634624,0.921632,0.126857
8.763000,0.634622,0.921646,0.126845
8.764000,0.634619,0.921660,0.126833
8.765000,0.634616,0.921675,0.126821
8.766000,0.634613,0.921689,0.126809
8.767000,0.634611,0.921704,0.126798
8.768000,0.634608,0.921718,0.126786
8.769000,0.634605,0.921733,0.126774
8.770000,0.634602,0.921747,0.126762
8.771000,0.634600,0.921761,0.126750
8.772000,0.634597,0.921776,0.126738
8.773000,0.634594,0.921790,0.126727
8.774000,0.634592,0.921804,0.126715
8.775000,0.634589,0.921819,0.126703
8.776000,0.634586,0.921833,0.126691
8.777000,0.634583,0.921848,0.126679
8.778000,0.634581,0.921862,0.126668
8.779000,0.634578,0.921876,0.126656
8.780000,0.634575,0.921891,0.126644
8.781000,0.634572,0.921905,0.126632
8.782000,0.634570,0.921919,0.126620
8.783000,0.634567,0.921934,0.126609
8.784000,0.634564,0.921948,0.126597
8.785000,0.634562,0.921962,0.126585
8.786000,0.634559,0.921977,0.126573
8.787000,0.634556,0.921991,0.126562
8.788000,0.634553,0.922005,0.126550
8.789000,0.634551,0.922020,0.126538
8.790000,0.634548,0.922034,0.126526
8.791000,0.634545,0.922048,0.126514
8.792000,0.634543,0.922063,0.126503
8.793000,0.634540,0.922077,0.126491
8.794000,0.634537,0.922091,0.126479
8.795000,0.634534,0.922106,0.126467
8.796000,0.634532,0.922120,0.126456
8.797000,0.634529,0.922134,0.126444
8.798000,0.634526,0.922148,0.126432
8.799000,0.634524,0.922163,0.126420
8.800000,0.634521,0.922177,0.126409
8.801000,0.634518,0.922191,0.126397
8.802000,0.634515,0.922206,0.126385
8.803000,0.634513,0.922220,0.126373
8.804000,0.634510,0.922234,0.126362
8.805000,0.634507,0.922248,0.126350
8.806000,0.634505,0.922263,0.126338
8.807000,0.634502,0.922277,0.126326
8.808000,0.634499,0.922291,0.126315
8.809000,0.634496,0.922305,0.126303
8.810000,0.634494,0.922320,0.126291
8.811000,0.634491,0.922334,0.126280
8.812000,0.634488,0.922348,0.126268
8.813000,0.634486,0.922362,0.126256
8.814000,0.634483,0.922376,0.126244
8.815000,0.634480,0.922391,0.126233
8.816000,0.634478,0.922405,0.126221
8.817000,0.634475,0.922419,0.126209
8.818000,0.634472,0.922433,0.126198
8.819000,0.634469,0.922448,0.126186
8.820000,0.634467,0.922462,0.126174
8.821000,0.634464,0.922476,0.126162
8.822000,0.634461,0.922490,0.126151
8.823000,0.634459,0.922504,0.126139
8.824000,0.634456,0.922518,0.126127
8.825000,0.634453,0.922533,0.126116
8.826000,0.634451,0.922547,0.126104
8.827000,0.634448,0.922561,0.126092
8.828000,0.634445,0.922575,0.126081
8.829000,0.634443,0.922589,0.126069
8.830000,0.634440,0.922604,0.126057
8.831000,0.634437,0.922618,0.126045
8.832000,0.634435,0.922632,0.126034
8.833000,0.634432,0.922646,0.126022
8.834000,0.634429,0.922660,0.126010
8.835000,0.634426,0.922674,0.125999
8.836000,0.634424,0.922688,0.125987
8.837000,0.634421,0.922703,0.125975
8.838000,0.634418,0.922717,0.125964
8.839000,0.634416,0.922731,0.125952
8.840000,0.634413,0.922745,0.125940
8.841000,0.634410,0.922759,0.125929
8.842000,0.634408,0.922773,0.125917
8.843000,0.634405,0.922787,0.125905
8.844000,0.634402,0.922801,0.125894
8.845000,0.634400,0.922816,0.125882
8.846000,0.634397,0.922830,0.125870
8.847000,0.634394,0.922844,0.125859
8.848000,0.634392,0.922858,0.125847
8.849000,0.634389,0.922872,0.125835
8.850000,0.634386,0.922886,0.125824
8.851000,0.634384,0.922900,0.125812
8.852000,0.634381,0.922914,0.125801
8.853000,0.634378,0.922928,0.125789
8.854000,0.634376,0.922942,0.125777
8.855000,0.634373,0.922956,0.125766
8.856000,0.634370,0.922970,0.125754
8.857000,0.634368,0.922984,0.125742
8.858000,0.634365,0.922999,0.125731
8.859000,0.634362,0.923013,0.125719
8.860000,0.634360,0.923027,0.125708
8.861000,0.634357,0.923041,0.125696
8.862000,0.634354,0.923055,0.125684
8.863000,0.634352,0.923069,0.125673
8.864000,0.634349,0.923083,0.125661
8.865000,0.634346,0.923097,0.125649
8.866000,0.634344,0.923111,0.125638
8.867000,0.634341,0.923125,0.125626
8.868000,0.634338,0.923139,0.125615
8.869000,0.634336,0.923153,0.125603
8.870000,0.634333,0.923167,0.125591
8.871000,0.634330,0.923181,0.125580
8.872000,0.634328,0.923195,0.125568
8.873000,0.634325,0.923209,0.125557
8.874000,0.634323,0.923223,0.125545
8.875000,0.634320,0.923237,0.125533
8.876000,0.634317,0.923251,0.125522
8.877000,0.634315,0.923265,0.125510
8.878000,0.634312,0.923279,0.125499
8.879000,0.634309,0.923293,0.125487
8.880000,0.634307,0.923307,0.125476
8.881000,0.634304,0.923321,0.125464
8.882000,0.634301,0.923335,0.125452
8.883000,0.634299,0.923349,0.125441
8.884000,0.634296,0.923363,0.125429
8.885000,0.634293,0.923377,0.125418
8.886000,0.634291,0.923391,0.125406
8.887000,0.634288,0.923405,0.125395
8.888000,0.634285,0.923418,0.125383
8.889000,0.634283,0.923432,0.125371
8.890000,0.634280,0.923446,0.125360
8.891000,0.634278,0.923460,0.125348
8.892000,0.634275,0.923474,0.125337
8.893000,0.634272,0.923488,0.125325
8.894000,0.634270,0.923502,0.125314
8.895000,0.634267,0.923516,0.125302
8.896000,0.634264,0.923530,0.125291
8.897000,0.634262,0.923544,0.125279
8.898000,0.634259,0.923558,0.125267
8.899000,0.634256,0.923572,0.125256
8.900000,0.634254,0.923586,0.125244
8.901000,0.634251,0.923599,0.125233
8.902000,0.634249,0.923613,0.125221
8.903000,0.634246,0.923627,0.125210
8.904000,0.634243,0.923641,0.125198
8.905000,0.634241,0.923655,0.125187
8.906000,0.634238,0.923669,0.125175
8.907000,0.634235,0.923683,0.125164
8.908000,0.634233,0.923697,0.125152
8.909000,0.634230,0.923710,0.125141
8.910000,0.634228,0.923724,0.125129
8.911000,0.634225,0.923738,0.125118
8.912000,0.634222,0.923752,0.125106
8.913000,0.634220,0.923766,0.125095
8.914000,0.634217,0.923780,0.125083
8.915000,0.634214,0.923794,0.125072
8.916000,0.634212,0.923807,0.125060
8.917000,0.634209,0.923821,0.125049
8.918000,0.634207,0.923835,0.125037
8.919000,0.634204,0.923849,0.125026
8.920000,0.634201,0.923863,0.125014
8.921000,0.634199,0.923877,0.125003
8.922000,0.634196,0.923890,0.124991
8.923000,0.634194,0.923904,0.124980
8.924000,0.634191,0.923918,0.124968
8.925000,0.634188,0.923932,0.124957
8.926000,0.634186,0.923946,0.124945
8.927000,0.634183,0.923959,0.124934
8.928000,0.634180,0.923973,0.124922
8.929000,0.634178,0.923987,0.124911
8.930000,0.634175,0.924001,0.124899
8.931000,0.634173,0.924015,0.124888
8.932000,0.634170,0.924028,0.124876
8.933000,0.634167,0.924042,0.124865
8.934000,0.634165,0.924056,0.124853
8.935000,0.634162,0.924070,0.124842
8.936000,0.634160,0.924083,0.124830
8.937000,0.634157,0.924097,0.124819
8.938000,0.634154,0.924111,0.124807
8.939000,0.634152,0.924125,0.124796
8.940000,0.634149,0.924138,0.124785
8.941000,0.634147,0.924152,0.124773
8.942000,0.634144,0.924166,0.124762
8.943000,0.634141,0.924180,0.124750
8.944000,0.634139,0.924193,0.124739
8.945000,0.634136,0.924207,0.124727
8.946000,0.634134,0.924221,0.124716
8.947000,0.634131,0.924235,0.124704
8.948000,0.634128,0.924248,0.124693
8.949000,0.634126,0.924262,0.124681
8.950000,0.634123,0.924276,0.124670
8.951000,0.634121,0.924289,0.124659
8.952000,0.634118,0.924303,0.124647
8.953000,0.634115,0.924317,0.124636
8.954000,0.634113,0.924331,0.124624
8.955000,0.634110,0.924344,0.124613
8.956000,0.634108,0.924358,0.124601
8.957000,0.634105,0.924372,0.124590
8.958000,0.634102,0.924385,0.124579
8.959000,0.634100,0.924399,0.124567
8.960000,0.634097,0.924413,0.124556
8.961000,0.634095,0.924426,0.124544
8.962000,0.634092,0.924440,0.124533
8.963000,0.634090,0.924454,0.124522
8.964000,0.634087,0.924467,0.124510
8.965000,0.634084,0.924481,0.124499
8.966000,0.634082,0.924495,0.124487
8.967000,0.634079,0.924508,0.124476
8.968000,0.634077,0.924522,0.124465
8.969000,0.634074,0.924536,0.124453
8.970000,0.634071,0.924549,0.124442
8.971000,0.634069,0.924563,0.124430
8.972000,0.634066,0.924576,0.124419
8.973000,0.634064,0.924590,0.124408
8.974000,0.634061,0.924604,0.124396
8.975000,0.634059,0.924617,0.124385
8.976000,0.634056,0.924631,0.124373
8.977000,0.634053,0.924645,0.124362
8.978000,0.634051,0.924658,0.124351
8.979000,0.634048,0.924672,0.124339
8.980000,0.634046,0.924685,0.124328
8.981000,0.634043,0.924699,0.124317
8.982000,0.634041,0.924713,0.124305
8.983000,0.634038,0.924726,0.124294
8.984000,0.634035,0.924740,0.124283
8.985000,0.634033,0.924753,0.124271
8.986000,0.634030,0.924767,0.124260
8.987000,0.634028,0.924781,0.124248
8.988000,0.634025,0.924794,0.124237
8.989000,0.634023,0.924808,0.124226
8.990000,0.634020,0.924821,0.124214
8.991000,0.634017,0.924835,0.124203
8.992000,0.634015,0.924848,0.124192
8.993000,0.634012,0.924862,0.124180
8.994000,0.634010,0.924875,0.124169
8.995000,0.634007,0.924889,0.124158
8.996000,0.634005,0.924903,0.124146
8.997000,0.634002,0.924916,0.124135
8.998000,0.634000,0.924930,0.124124
8.999000,0.633997,0.924943,0.124112
9.000000,0.633994,0.924957,0.124101
9.001000,0.633992,0.924970,0.124090
9.002000,0.633989,0.924984,0.124078
9.003000,0.633987,0.924997,0.124067
9.004000,0.633984,0.925011,0.124056
9.005000,0.633982,0.925024,0.124044
9.006000,0.633979,0.925038,0.124033
9.007000,0.633977,0.925051,0.124022
9.008000,0.633974,0.925065,0.124010
9.009000,0.633971,0.925078,0.123999
9.010000,0.633969,0.925092,0.123988
9.011000,0.633966,0.925105,0.123976
9.012000,0.633964,0.925119,0.123965
9.013000,0.633961,0.925132,0.123954
9.014000,0.633959,0.925146,0.123943
9.015000,0.633956,0.925159,0.123931
9.016000,0.633954,0.925173,0.123920
9.017000,0.633951,0.925186,0.123909
9.018000,0.633948,0.925200,0.123897
9.019000,0.633946,0.925213,0.123886
9.020000,0.633943,0.925227,0.123875
9.021000,0.633941,0.925240,0.123863
9.022000,0.633938,0.925253,0.123852
9.023000,0.633936,0.925267,0.123841
9.024000,0.633933,0.925280,0.123830
9.025000,0.633931,0.925294,0.123818
9.026000,0.633928,0.925307,0.123807
9.027000,0.633926,0.925321,0.123796
9.028000,0.633923,0.925334,0.123784
9.029000,0.633921,0.925348,0.123773
9.030000,0.633918,0.925361,0.123762
9.031000,0.633915,0.925374,0.123751
9.032000,0.633913,0.925388,0.123739
9.033000,0.633910,0.925401,0.123728
9.034000,0.633908,0.925415,0.123717
9.035000,0.633905,0.925428,0.123706
9.036000,0.633903,0.925441,0.123694
9.037000,0.633900,0.925455,0.123683
9.038000,0.633898,0.925468,0.123672
9.039000,0.633895,0.925482,0.123661
9.040000,0.633893,0.925495,0.123649
9.041000,0.633890,0.925508,0.123638
9.042000,0.633888,0.925522,0.123627
9.043000,0.633885,0.925535,0.123616
9.044000,0.633883,0.925549,0.123604
9.045000,0.633880,0.925562,0.123593
9.046000,0.633878,0.925575,0.123582
9.047000,0.633875,0.925589,0.123571
9.048000,0.633872,0.925602,0.123559
9.049000,0.633870,0.925615,0.123548
9.050000,0.633867,0.925629,0.123537
9.051000,0.633865,0.925642,0.123526
9.052000,0.633862,0.925655,0.123514
9.053000,0.633860,0.925669,0.123503
9.054000,0.633857,0.925682,0.123492
9.055000,0.633855,0.925695,0.123481
9.056000,0.633852,0.925709,0.123470
9.057000,0.633850,0.925722,0.123458
9.058000,0.633847,0.925735,0.123447
9.059000,0.633845,0.925749,0.123436
9.060000,0.633842,0.925762,0.123425
9.061000,0.633840,0.925775,0.123414
9.062000,0.633837,0.925789,0.123402
9.063000,0.633835,0.925802,0.123391
9.064000,0.633832,0.925815,0.123380
9.065000,0.633830,0.925829,0.123369
9.066000,0.633827,0.925842,0.123358
9.067000,0.633825,0.925855,0.123346
9.068000,0.633822,0.925868,0.123335
9.069000,0.633820,0.925882,0.123324
9.070000,0.633817,0.925895,0.123313
9.071000,0.633815,0.925908,0.123302
9.072000,0.633812,0.925922,0.123290
9.073000,0.633810,0.925935,0.123279
9.074000,0.633807,0.925948,0.123268
9.075000,0.633805,0.925961,0.123257
9.076000,0.633802,0.925975,0.123246
9.077000,0.633800,0.925988,0.123234
9.078000,0.633797,0.926001,0.123223
9.079000,0.633795,0.926014,0.123212
9.080000,0.633792,0.926028,0.123201
9.081000,0.633790,0.926041,0.123190
9.082000,0.633787,0.926054,0.123179
9.083000,0.633785,0.926067,0.123167
9.084000,0.633782,0.926081,0.123156
9.085000,0.633780,0.926094,0.123145
9.086000,0.633777,0.926107,0.123134
9.087000,0.633775,0.926120,0.123123
9.088000,0.633772,0.926134,0.123112
9.089000,0.633770,0.926147,0.123100
9.090000,0.633767,0.926160,0.123089
9.091000,0.633765,0.926173,0.123078
9.092000,0.633762,0.926186,0.123067
9.093000,0.633760,0.926200,0.123056
9.094000,0.633757,0.926213,0.123045
9.095000,0.633755,0.926226,0.123034
9.096000,0.633752,0.926239,0.123022
9.097000,0.633750,0.926252,0.123011
9.098000,0.633747,0.926266,0.123000
9.099000,0.633745,0.926279,0.122989
9.100000,0.633742,0.926292,0.122978
9.101000,0.633740,0.926305,0.122967
9.102000,0.633737,0.926318,0.122956
9.103000,0.633735,0.926331,0.122945
9.104000,0.633732,0.926345,0.122933
9.105000,0.633730,0.926358,0.122922
9.106000,0.633727,0.926371,0.122911
9.107000,0.633725,0.926384,0.122900
9.108000,0.633722,0.926397,0.122889
9.109000,0.633720,0.926410,0.122878
9.110000,0.633717,0.926423,0.122867
9.111000,0.633715,0.926437,0.122856
9.112000,0.633712,0.926450,0.122845
9.113000,0.633710,0.926463,0.122833
9.114000,0.633708,0.926476,0.122822
9.115000,0.633705,0.926489,0.122811
9.116000,0.633703,0.926502,0.122800
9.117000,0.633700,0.926515,0.122789
9.118000,0.633698,0.926528,0.122778
9.119000,0.633695,0.926542,0.122767
9.120000,0.633693,0.926555,0.122756
9.121000,0.633690,0.926568,0.122745
9.122000,0.633688,0.926581,0.122734
9.123000,0.633685,0.926594,0.122722
9.124000,0.633683,0.926607,0.122711
9.125000,0.633680,0.926620,0.122700
9.126000,0.633678,0.926633,0.122689
9.127000,0.633675,0.926646,0.122678
9.128000,0.633673,0.926659,0.122667
9.129000,0.633670,0.926673,0.122656
9.130000,0.633668,0.926686,0.122645
9.131000,0.633666,0.926699,0.122634
9.132000,0.633663,0.926712,0.122623
9.133000,0.633661,0.926725,0.122612
9.134000,0.633658,0.926738,0.122601
9.135000,0.633656,0.926751,0.122590
9.136000,0.633653,0.926764,0.122579
9.137000,0.633651,0.926777,0.122567
9.138000,0.633648,0.926790,0.122556
9.139000,0.633646,0.926803,0.122545
9.140000,0.633643,0.926816,0.122534
9.141000,0.633641,0.926829,0.122523
9.142000,0.633638,0.926842,0.122512
