t,eg
57.922000,0.052391
57.923000,0.052391
57.924000,0.052390
57.925000,0.052390
57.926000,0.052389
57.927000,0.052389
57.928000,0.052389
57.929000,0.052388
57.930000,0.052388
57.931000,0.052387
57.932000,0.052387
57.933000,0.052386
57.934000,0.052386
57.935000,0.052385
57.936000,0.052385
57.937000,0.052384
57.938000,0.052384
57.939000,0.052384
57.940000,0.052383
57.941000,0.052383
57.942000,0.052382
57.943000,0.052382
57.944000,0.052381
57.945000,0.052381
57.946000,0.052380
57.947000,0.052380
57.948000,0.052379
57.949000,0.052379
57.950000,0.052379
57.951000,0.052378
57.952000,0.052378
57.953000,0.052377
57.954000,0.052377
57.955000,0.052376
57.956000,0.052376
57.957000,0.052375
57.958000,0.052375
57.959000,0.052375
57.960000,0.052374
57.961000,0.052374
57.962000,0.052373
57.963000,0.052373
57.964000,0.052372
57.965000,0.052372
57.966000,0.052371
57.967000,0.052371
57.968000,0.052370
57.969000,0.052370
57.970000,0.052370
57.971000,0.052369
57.972000,0.052369
57.973000,0.052368
57.974000,0.052368
57.975000,0.052367
57.976000,0.052367
57.977000,0.052366
57.978000,0.052366
57.979000,0.052365
57.980000,0.052365
57.981000,0.052365
57.982000,0.052364
57.983000,0.052364
57.984000,0.052363
57.985000,0.052363
57.986000,0.052362
57.987000,0.052362
57.988000,0.052361
57.989000,0.052361
57.990000,0.052361
57.991000,0.052360
57.992000,0.052360
57.993000,0.052359
57.994000,0.052359
57.995000,0.052358
57.996000,0.052358
57.997000,0.052357
57.998000,0.052357
57.999000,0.052356
58.000000,0.052356
58.001000,0.052356
58.002000,0.052355
58.003000,0.052355
58.004000,0.052354
58.005000,0.052354
58.006000,0.052353
58.007000,0.052353
58.008000,0.052352
58.009000,0.052352
58.010000,0.052352
58.011000,0.052351
58.012000,0.052351
58.013000,0.052350
58.014000,0.052350
58.015000,0.052349
58.016000,0.052349
58.017000,0.052348
58.018000,0.052348
58.019000,0.052347
58.020000,0.052347
58.021000,0.052347
58.022000,0.052346
58.023000,0.052346
58.024000,0.052345
58.025000,0.052345
58.026000,0.052344
58.027000,0.052344
58.028000,0.052343
58.029000,0.052343
58.030000,0.052343
58.031000,0.052342
58.032000,0.052342
58.033000,0.052341
58.034000,0.052341
58.035000,0.052340
58.036000,0.052340
58.037000,0.052339
58.038000,0.052339
58.039000,0.052338
58.040000,0.052338
58.041000,0.052338
58.042000,0.052337
58.043000,0.052337
58.044000,0.052336
58.045000,0.052336
58.046000,0.052335
58.047000,0.052335
58.048000,0.052334
58.049000,0.052334
58.050000,0.052334
58.051000,0.052333
58.052000,0.052333
58.053000,0.052332
58.054000,0.052332
58.055000,0.052331
58.056000,0.052331
58.057000,0.052330
58.058000,0.052330
58.059000,0.052329
58.060000,0.052329
58.061000,0.052329
58.062000,0.052328
58.063000,0.052328
58.064000,0.052327
58.065000,0.052327
58.066000,0.052326
58.067000,0.052326
58.068000,0.052325
58.069000,0.052325
58.070000,0.052325
58.071000,0.052324
58.072000,0.052324
58.073000,0.052323
58.074000,0.052323
58.075000,0.052322
58.076000,0.052322
58.077000,0.052321
58.078000,0.052321
58.079000,0.052320
58.080000,0.052320
58.081000,0.052320
58.082000,0.052319
58.083000,0.052319
58.084000,0.052318
58.085000,0.052318
58.086000,0.052317
58.087000,0.052317
58.088000,0.052316
58.089000,0.052316
58.090000,0.052316
58.091000,0.052315
58.092000,0.052315
58.093000,0.052314
58.094000,0.052314
58.095000,0.052313
58.096000,0.052313
58.097000,0.052312
58.098000,0.052312
58.099000,0.052311
58.100000,0.052311
58.101000,0.052311
58.102000,0.052310
58.103000,0.052310
58.104000,0.052309
58.105000,0.052309
58.106000,0.052308
58.107000,0.052308
58.108000,0.052307
58.109000,0.052307
58.110000,0.052307
58.111000,0.052306
58.112000,0.052306
58.113000,0.052305
58.114000,0.052305
58.115000,0.052304
58.116000,0.052304
58.117000,0.052303
58.118000,0.052303
58.119000,0.052302
58.120000,0.052302
58.121000,0.052302
58.122000,0.052301
58.123000,0.052301
58.124000,0.052300
58.125000,0.052300
58.126000,0.052299
58.127000,0.052299
58.128000,0.052298
58.129000,0.052298
58.130000,0.052298
58.131000,0.052297
58.132000,0.052297
58.133000,0.052296
58.134000,0.052296
58.135000,0.052295
58.136000,0.052295
58.137000,0.052294
58.138000,0.052294
58.139000,0.052293
58.140000,0.052293
58.141000,0.052293
58.142000,0.052292
58.143000,0.052292
58.144000,0.052291
58.145000,0.052291
58.146000,0.052290
58.147000,0.052290
58.148000,0.052289
58.149000,0.052289
58.150000,0.052289
58.151000,0.052288
58.152000,0.052288
58.153000,0.052287
58.154000,0.052287
58.155000,0.052286
58.156000,0.052286
58.157000,0.052285
58.158000,0.052285
58.159000,0.052285
58.160000,0.052284
58.161000,0.052284
58.162000,0.052283
58.163000,0.052283
58.164000,0.052282
58.165000,0.052282
58.166000,0.052281
58.167000,0.052281
58.168000,0.052280
58.169000,0.052280
58.170000,0.052280
58.171000,0.052279
58.172000,0.052279
58.173000,0.052278
58.174000,0.052278
58.175000,0.052277
58.176000,0.052277
58.177000,0.052276
58.178000,0.052276
58.179000,0.052276
58.180000,0.052275
58.181000,0.052275
58.182000,0.052274
58.183000,0.052274
58.184000,0.052273
58.185000,0.052273
58.186000,0.052272
58.187000,0.052272
58.188000,0.052271
58.189000,0.052271
58.190000,0.052271
58.191000,0.052270
58.192000,0.052270
58.193000,0.052269
58.194000,0.052269
58.195000,0.052268
58.196000,0.052268
58.197000,0.052267
58.198000,0.052267
58.199000,0.052267
58.200000,0.052266
58.201000,0.052266
58.202000,0.052265
58.203000,0.052265
58.204000,0.052264
58.205000,0.052264
58.206000,0.052263
58.207000,0.052263
58.208000,0.052263
58.209000,0.052262
58.210000,0.052262
58.211000,0.052261
58.212000,0.052261
58.213000,0.052260
58.214000,0.052260
58.215000,0.052259
58.216000,0.052259
58.217000,0.052258
58.218000,0.052258
58.219000,0.052258
58.220000,0.052257
58.221000,0.052257
58.222000,0.052256
58.223000,0.052256
58.224000,0.052255
58.225000,0.052255
58.226000,0.052254
58.227000,0.052254
58.228000,0.052254
58.229000,0.052253
58.230000,0.052253
58.231000,0.052252
58.232000,0.052252
58.233000,0.052251
58.234000,0.052251
58.235000,0.052250
58.236000,0.052250
58.237000,0.052250
58.238000,0.052249
58.239000,0.052249
58.240000,0.052248
58.241000,0.052248
58.242000,0.052247
58.243000,0.052247
58.244000,0.052246
58.245000,0.052246
58.246000,0.052245
58.247000,0.052245
58.248000,0.052245
58.249000,0.052244
58.250000,0.052244
58.251000,0.052243
58.252000,0.052243
58.253000,0.052242
58.254000,0.052242
58.255000,0.052241
58.256000,0.052241
58.257000,0.052241
58.258000,0.052240
58.259000,0.052240
58.260000,0.052239
58.261000,0.052239
58.262000,0.052238
58.263000,0.052238
58.264000,0.052237
58.265000,0.052237
58.266000,0.052237
58.267000,0.052236
58.268000,0.052236
58.269000,0.052235
58.270000,0.052235
58.271000,0.052234
58.272000,0.052234
58.273000,0.052233
58.274000,0.052233
58.275000,0.052233
58.276000,0.052232
58.277000,0.052232
58.278000,0.052231
58.279000,0.052231
58.280000,0.052230
58.281000,0.052230
58.282000,0.052229
58.283000,0.052229
58.284000,0.052228
58.285000,0.052228
58.286000,0.052228
58.287000,0.052227
58.288000,0.052227
58.289000,0.052226
58.290000,0.052226
58.291000,0.052225
58.292000,0.052225
58.293000,0.052224
58.294000,0.052224
58.295000,0.052224
58.296000,0.052223
58.297000,0.052223
58.298000,0.052222
58.299000,0.052222
58.300000,0.052221
58.301000,0.052221
58.302000,0.052220
58.303000,0.052220
58.304000,0.052220
58.305000,0.052219
58.306000,0.052219
58.307000,0.052218
58.308000,0.052218
58.309000,0.052217
58.310000,0.052217
58.311000,0.052216
58.312000,0.052216
58.313000,0.052216
58.314000,0.052215
58.315000,0.052215
58.316000,0.052214
58.317000,0.052214
58.318000,0.052213
58.319000,0.052213
58.320000,0.052212
58.321000,0.052212
58.322000,0.052211
58.323000,0.052211
58.324000,0.052211
58.325000,0.052210
58.326000,0.052210
58.327000,0.052209
58.328000,0.052209
58.329000,0.052208
58.330000,0.052208
58.331000,0.052207
58.332000,0.052207
58.333000,0.052207
58.334000,0.052206
58.335000,0.052206
58.336000,0.052205
58.337000,0.052205
58.338000,0.052204
58.339000,0.052204
58.340000,0.052203
58.341000,0.052203
58.342000,0.052203
58.343000,0.052202
58.344000,0.052202
58.345000,0.052201
58.346000,0.052201
58.347000,0.052200
58.348000,0.052200
58.349000,0.052199
58.350000,0.052199
58.351000,0.052199
58.352000,0.052198
58.353000,0.052198
58.354000,0.052197
58.355000,0.052197
58.356000,0.052196
58.357000,0.052196
58.358000,0.052195
58.359000,0.052195
58.360000,0.052195
58.361000,0.052194
58.362000,0.052194
58.363000,0.052193
58.364000,0.052193
58.365000,0.052192
58.366000,0.052192
58.367000,0.052191
58.368000,0.052191
58.369000,0.052190
58.370000,0.052190
58.371000,0.052190
58.372000,0.052189
58.373000,0.052189
58.374000,0.052188
58.375000,0.052188
58.376000,0.052187
58.377000,0.052187
58.378000,0.052186
58.379000,0.052186
58.380000,0.052186
58.381000,0.052185
58.382000,0.052185
58.383000,0.052184
58.384000,0.052184
58.385000,0.052183
58.386000,0.052183
58.387000,0.052182
58.388000,0.052182
58.389000,0.052182
58.390000,0.052181
58.391000,0.052181
58.392000,0.052180
58.393000,0.052180
58.394000,0.052179
58.395000,0.052179
58.396000,0.052178
58.397000,0.052178
58.398000,0.052178
58.399000,0.052177
58.400000,0.052177
58.401000,0.052176
58.402000,0.052176
58.403000,0.052175
58.404000,0.052175
58.405000,0.052174
58.406000,0.052174
58.407000,0.052174
58.408000,0.052173
58.409000,0.052173
58.410000,0.052172
58.411000,0.052172
58.412000,0.052171
58.413000,0.052171
58.414000,0.052170
58.415000,0.052170
58.416000,0.052170
58.417000,0.052169
58.418000,0.052169
58.419000,0.052168
58.420000,0.052168
58.421000,0.052167
58.422000,0.052167
58.423000,0.052166
58.424000,0.052166
58.425000,0.052165
58.426000,0.052165
58.427000,0.052165
58.428000,0.052164
58.429000,0.052164
58.430000,0.052163
58.431000,0.052163
58.432000,0.052162
58.433000,0.052162
58.434000,0.052161
58.435000,0.052161
58.436000,0.052161
58.437000,0.052160
58.438000,0.052160
58.439000,0.052159
58.440000,0.052159
58.441000,0.052158
58.442000,0.052158
58.443000,0.052157
58.444000,0.052157
58.445000,0.052157
58.446000,0.052156
58.447000,0.052156
58.448000,0.052155
58.449000,0.052155
58.450000,0.052154
58.451000,0.052154
58.452000,0.052153
58.453000,0.052153
58.454000,0.052153
58.455000,0.052152
58.456000,0.052152
58.457000,0.052151
58.458000,0.052151
58.459000,0.052150
58.460000,0.052150
58.461000,0.052149
58.462000,0.052149
58.463000,0.052149
58.464000,0.052148
58.465000,0.052148
58.466000,0.052147
58.467000,0.052147
58.468000,0.052146
58.469000,0.052146
58.470000,0.052145
58.471000,0.052145
58.472000,0.052145
58.473000,0.052144
58.474000,0.052144
58.475000,0.052143
58.476000,0.052143
58.477000,0.052142
58.478000,0.052142
58.479000,0.052141
58.480000,0.052141
58.481000,0.052141
58.482000,0.052140
58.483000,0.052140
58.484000,0.052139
58.485000,0.052139
58.486000,0.052138
58.487000,0.052138
58.488000,0.052137
58.489000,0.052137
58.490000,0.052137
58.491000,0.052136
58.492000,0.052136
58.493000,0.052135
58.494000,0.052135
58.495000,0.052134
58.496000,0.052134
58.497000,0.052133
58.498000,0.052133
58.499000,0.052133
58.500000,0.052132
58.501000,0.052132
58.502000,0.052131
58.503000,0.052131
58.504000,0.052130
58.505000,0.052130
58.506000,0.052129
58.507000,0.052129
58.508000,0.052129
58.509000,0.052128
58.510000,0.052128
58.511000,0.052127
58.512000,0.052127
58.513000,0.052126
58.514000,0.052126
58.515000,0.052125
58.516000,0.052125
58.517000,0.052125
58.518000,0.052124
58.519000,0.052124
58.520000,0.052123
58.521000,0.052123
58.522000,0.052122
58.523000,0.052122
58.524000,0.052121
58.525000,0.052121
58.526000,0.052121
58.527000,0.052120
58.528000,0.052120
58.529000,0.052119
58.530000,0.052119
58.531000,0.052118
58.532000,0.052118
58.533000,0.052117
58.534000,0.052117
58.535000,0.052117
58.536000,0.052116
58.537000,0.052116
58.538000,0.052115
58.539000,0.052115
58.540000,0.052114
58.541000,0.052114
58.542000,0.052113
58.543000,0.052113
58.544000,0.052113
58.545000,0.052112
58.546000,0.052112
58.547000,0.052111
58.548000,0.052111
58.549000,0.052110
58.550000,0.052110
58.551000,0.052109
58.552000,0.052109
58.553000,0.052109
58.554000,0.052108
58.555000,0.052108
58.556000,0.052107
58.557000,0.052107
58.558000,0.052106
58.559000,0.052106
58.560000,0.052105
58.561000,0.052105
58.562000,0.052105
58.563000,0.052104
58.564000,0.052104
58.565000,0.052103
58.566000,0.052103
58.567000,0.052102
58.568000,0.052102
58.569000,0.052101
58.570000,0.052101
58.571000,0.052101
58.572000,0.052100
58.573000,0.052100
58.574000,0.052099
58.575000,0.052099
58.576000,0.052098
58.577000,0.052098
58.578000,0.052097
58.579000,0.052097
58.580000,0.052097
58.581000,0.052096
58.582000,0.052096
58.583000,0.052095
58.584000,0.052095
58.585000,0.052094
58.586000,0.052094
58.587000,0.052093
58.588000,0.052093
58.589000,0.052093
58.590000,0.052092
58.591000,0.052092
58.592000,0.052091
58.593000,0.052091
58.594000,0.052090
58.595000,0.052090
58.596000,0.052089
58.597000,0.052089
58.598000,0.052089
58.599000,0.052088
58.600000,0.052088
58.601000,0.052087
58.602000,0.052087
58.603000,0.052086
58.604000,0.052086
58.605000,0.052085
58.606000,0.052085
58.607000,0.052085
58.608000,0.052084
58.609000,0.052084
58.610000,0.052083
58.611000,0.052083
58.612000,0.052082
58.613000,0.052082
58.614000,0.052081
58.615000,0.052081
58.616000,0.052081
58.617000,0.052080
58.618000,0.052080
58.619000,0.052079
58.620000,0.052079
58.621000,0.052078
58.622000,0.052078
58.623000,0.052077
58.624000,0.052077
58.625000,0.052077
58.626000,0.052076
58.627000,0.052076
58.628000,0.052075
58.629000,0.052075
58.630000,0.052074
58.631000,0.052074
58.632000,0.052073
58.633000,0.052073
58.634000,0.052073
58.635000,0.052072
58.636000,0.052072
58.637000,0.052071
58.638000,0.052071
58.639000,0.052070
58.640000,0.052070
58.641000,0.052069
58.642000,0.052069
58.643000,0.052069
58.644000,0.052068
58.645000,0.052068
58.646000,0.052067
58.647000,0.052067
58.648000,0.052066
58.649000,0.052066
58.650000,0.052065
58.651000,0.052065
58.652000,0.052065
58.653000,0.052064
58.654000,0.052064
58.655000,0.052063
58.656000,0.052063
58.657000,0.052062
58.658000,0.052062
58.659000,0.052061
58.660000,0.052061
58.661000,0.052061
58.662000,0.052060
58.663000,0.052060
58.664000,0.052059
58.665000,0.052059
58.666000,0.052058
58.667000,0.052058
58.668000,0.052057
58.669000,0.052057
58.670000,0.052057
58.671000,0.052056
58.672000,0.052056
58.673000,0.052055
58.674000,0.052055
58.675000,0.052054
58.676000,0.052054
58.677000,0.052054
58.678000,0.052053
58.679000,0.052053
58.680000,0.052052
58.681000,0.052052
58.682000,0.052051
58.683000,0.052051
58.684000,0.052050
58.685000,0.052050
58.686000,0.052050
58.687000,0.052049
58.688000,0.052049
58.689000,0.052048
58.690000,0.052048
58.691000,0.052047
58.692000,0.052047
58.693000,0.052046
58.694000,0.052046
58.695000,0.052046
58.696000,0.052045
58.697000,0.052045
58.698000,0.052044
58.699000,0.052044
58.700000,0.052043
58.701000,0.052043
58.702000,0.052042
58.703000,0.052042
58.704000,0.052042
58.705000,0.052041
58.706000,0.052041
58.707000,0.052040
58.708000,0.052040
58.709000,0.052039
58.710000,0.052039
58.711000,0.052038
58.712000,0.052038
58.713000,0.052038
58.714000,0.052037
58.715000,0.052037
58.716000,0.052036
58.717000,0.052036
58.718000,0.052035
58.719000,0.052035
58.720000,0.052034
58.721000,0.052034
58.722000,0.052034
58.723000,0.052033
58.724000,0.052033
58.725000,0.052032
58.726000,0.052032
58.727000,0.052031
58.728000,0.052031
58.729000,0.052030
58.730000,0.052030
58.731000,0.052030
58.732000,0.052029
58.733000,0.052029
58.734000,0.052028
58.735000,0.052028
58.736000,0.052027
58.737000,0.052027
58.738000,0.052027
58.739000,0.052026
58.740000,0.052026
58.741000,0.052025
58.742000,0.052025
58.743000,0.052024
58.744000,0.052024
58.745000,0.052023
58.746000,0.052023
58.747000,0.052023
58.748000,0.052022
58.749000,0.052022
58.750000,0.052021
58.751000,0.052021
58.752000,0.052020
58.753000,0.052020
58.754000,0.052019
58.755000,0.052019
58.756000,0.052019
58.757000,0.052018
58.758000,0.052018
58.759000,0.052017
58.760000,0.052017
58.761000,0.052016
58.762000,0.052016
58.763000,0.052015
58.764000,0.052015
58.765000,0.052015
58.766000,0.052014
58.767000,0.052014
58.768000,0.052013
58.769000,0.052013
58.770000,0.052012
58.771000,0.052012
58.772000,0.052011
58.773000,0.052011
58.774000,0.052011
58.775000,0.052010
58.776000,0.052010
58.777000,0.052009
58.778000,0.052009
58.779000,0.052008
58.780000,0.052008
58.781000,0.052007
58.782000,0.052007
58.783000,0.052007
58.784000,0.052006
58.785000,0.052006
58.786000,0.052005
58.787000,0.052005
58.788000,0.052004
58.789000,0.052004
58.790000,0.052004
58.791000,0.052003
58.792000,0.052003
58.793000,0.052002
58.794000,0.052002
58.795000,0.052001
58.796000,0.052001
58.797000,0.052000
58.798000,0.052000
58.799000,0.052000
58.800000,0.051999
58.801000,0.051999
58.802000,0.051998
58.803000,0.051998
58.804000,0.051997
58.805000,0.051997
58.806000,0.051996
58.807000,0.051996
58.808000,0.051996
58.809000,0.051995
58.810000,0.051995
58.811000,0.051994
58.812000,0.051994
58.813000,0.051993
58.814000,0.051993
58.815000,0.051992
58.816000,0.051992
58.817000,0.051992
58.818000,0.051991
58.819000,0.051991
58.820000,0.051990
58.821000,0.051990
58.822000,0.051989
58.823000,0.051989
58.824000,0.051989
58.825000,0.051988
58.826000,0.051988
58.827000,0.051987
58.828000,0.051987
58.829000,0.051986
58.830000,0.051986
58.831000,0.051985
58.832000,0.051985
58.833000,0.051985
58.834000,0.051984
58.835000,0.051984
58.836000,0.051983
58.837000,0.051983
58.838000,0.051982
58.839000,0.051982
58.840000,0.051981
58.841000,0.051981
58.842000,0.051981
58.843000,0.051980
58.844000,0.051980
58.845000,0.051979
58.846000,0.051979
58.847000,0.051978
58.848000,0.051978
58.849000,0.051977
58.850000,0.051977
58.851000,0.051977
58.852000,0.051976
58.853000,0.051976
58.854000,0.051975
58.855000,0.051975
58.856000,0.051974
58.857000,0.051974
58.858000,0.051974
58.859000,0.051973
58.860000,0.051973
58.861000,0.051972
58.862000,0.051972
58.863000,0.051971
58.864000,0.051971
58.865000,0.051970
58.866000,0.051970
58.867000,0.051970
58.868000,0.051969
58.869000,0.051969
58.870000,0.051968
58.871000,0.051968
58.872000,0.051967
58.873000,0.051967
58.874000,0.051966
58.875000,0.051966
58.876000,0.051966
58.877000,0.051965
58.878000,0.051965
58.879000,0.051964
58.880000,0.051964
58.881000,0.051963
58.882000,0.051963
58.883000,0.051962
58.884000,0.051962
58.885000,0.051962
58.886000,0.051961
58.887000,0.051961
58.888000,0.051960
58.889000,0.051960
58.890000,0.051959
58.891000,0.051959
