t,l,R,eg
6.110000,1.001419,0.879655,0.157774
6.111000,1.001450,0.879676,0.157760
6.112000,1.001481,0.879697,0.157746
6.113000,1.001512,0.879718,0.157732
6.114000,1.001543,0.879738,0.157718
6.115000,1.001573,0.879759,0.157704
6.116000,1.001604,0.879780,0.157690
6.117000,1.001635,0.879801,0.157676
6.118000,1.001666,0.879822,0.157662
6.119000,1.001696,0.879843,0.157648
6.120000,1.001727,0.879864,0.157634
6.121000,1.001758,0.879885,0.157620
6.122000,1.001789,0.879905,0.157606
6.123000,1.001820,0.879926,0.157592
6.124000,1.001850,0.879947,0.157578
6.125000,1.001881,0.879968,0.157564
6.126000,1.001912,0.879989,0.157550
6.127000,1.001943,0.880009,0.157536
6.128000,1.001973,0.880030,0.157522
6.129000,1.002004,0.880051,0.157508
6.130000,1.002035,0.880072,0.157494
6.131000,1.002066,0.880093,0.157480
6.132000,1.002097,0.880113,0.157466
6.133000,1.002127,0.880134,0.157453
6.134000,1.002158,0.880155,0.157439
6.135000,1.002189,0.880176,0.157425
6.136000,1.002220,0.880196,0.157411
6.137000,1.002250,0.880217,0.157397
6.138000,1.002281,0.880238,0.157383
6.139000,1.002312,0.880258,0.157369
6.140000,1.002343,0.880279,0.157355
6.141000,1.002373,0.880300,0.157341
6.142000,1.002404,0.880320,0.157328
6.143000,1.002435,0.880341,0.157314
6.144000,1.002466,0.880362,0.157300
6.145000,1.002496,0.880382,0.157286
6.146000,1.002527,0.880403,0.157272
6.147000,1.002558,0.880424,0.157258
6.148000,1.002589,0.880444,0.157244
6.149000,1.002619,0.880465,0.157231
6.150000,1.002650,0.880485,0.157217
6.151000,1.002681,0.880506,0.157203
6.152000,1.002712,0.880527,0.157189
6.153000,1.002742,0.880547,0.157175
6.154000,1.002773,0.880568,0.157162
6.155000,1.002804,0.880588,0.157148
6.156000,1.002835,0.880609,0.157134
6.157000,1.002865,0.880629,0.157120
6.158000,1.002896,0.880650,0.157106
6.159000,1.002927,0.880670,0.157093
6.160000,1.002958,0.880691,0.157079
6.161000,1.002988,0.880711,0.157065
6.162000,1.003019,0.880732,0.157051
6.163000,1.003050,0.880752,0.157037
6.164000,1.003081,0.880773,0.157024
6.165000,1.003111,0.880793,0.157010
6.166000,1.003142,0.880814,0.156996
6.167000,1.003173,0.880834,0.156982
6.168000,1.003203,0.880855,0.156969
6.169000,1.003234,0.880875,0.156955
6.170000,1.003265,0.880896,0.156941
6.171000,1.003296,0.880916,0.156927
6.172000,1.003326,0.880936,0.156914
6.173000,1.003357,0.880957,0.156900
6.174000,1.003388,0.880977,0.156886
6.175000,1.003418,0.880998,0.156873
6.176000,1.003449,0.881018,0.156859
6.177000,1.003480,0.881038,0.156845
6.178000,1.003511,0.881059,0.156831
6.179000,1.003541,0.881079,0.156818
6.180000,1.003572,0.881099,0.156804
6.181000,1.003603,0.881120,0.156790
6.182000,1.003633,0.881140,0.156777
6.183000,1.003664,0.881160,0.156763
6.184000,1.003695,0.881181,0.156749
6.185000,1.003726,0.881201,0.156736
6.186000,1.003756,0.881221,0.156722
6.187000,1.003787,0.881242,0.156708
6.188000,1.003818,0.881262,0.156695
6.189000,1.003848,0.881282,0.156681
6.190000,1.003879,0.881302,0.156667
6.191000,1.003910,0.881323,0.156654
6.192000,1.003941,0.881343,0.156640
6.193000,1.003971,0.881363,0.156626
6.194000,1.004002,0.881383,0.156613
6.195000,1.004033,0.881404,0.156599
6.196000,1.004063,0.881424,0.156586
6.197000,1.004094,0.881444,0.156572
6.198000,1.004125,0.881464,0.156558
6.199000,1.004155,0.881484,0.156545
6.200000,1.004186,0.881505,0.156531
6.201000,1.004217,0.881525,0.156518
6.202000,1.004248,0.881545,0.156504
6.203000,1.004278,0.881565,0.156490
6.204000,1.004309,0.881585,0.156477
6.205000,1.004340,0.881605,0.156463
6.206000,1.004370,0.881626,0.156450
6.207000,1.004401,0.881646,0.156436
6.208000,1.004432,0.881666,0.156422
6.209000,1.004462,0.881686,0.156409
6.210000,1.004493,0.881706,0.156395
6.211000,1.004524,0.881726,0.156382
6.212000,1.004554,0.881746,0.156368
6.213000,1.004585,0.881766,0.156355
6.214000,1.004616,0.881786,0.156341
6.215000,1.004646,0.881806,0.156328
6.216000,1.004677,0.881826,0.156314
6.217000,1.004708,0.881846,0.156301
6.218000,1.004738,0.881866,0.156287
6.219000,1.004769,0.881886,0.156273
6.220000,1.004800,0.881906,0.156260
6.221000,1.004830,0.881926,0.156246
6.222000,1.004861,0.881946,0.156233
6.223000,1.004892,0.881966,0.156219
6.224000,1.004922,0.881986,0.156206
6.225000,1.004953,0.882006,0.156192
6.226000,1.004984,0.882026,0.156179
6.227000,1.005014,0.882046,0.156166
6.228000,1.005045,0.882066,0.156152
6.229000,1.005076,0.882086,0.156139
6.230000,1.005106,0.882106,0.156125
6.231000,1.005137,0.882126,0.156112
6.232000,1.005168,0.882146,0.156098
6.233000,1.005198,0.882166,0.156085
6.234000,1.005229,0.882186,0.156071
6.235000,1.005260,0.882206,0.156058
6.236000,1.005290,0.882226,0.156044
6.237000,1.005321,0.882245,0.156031
6.238000,1.005352,0.882265,0.156018
6.239000,1.005382,0.882285,0.156004
6.240000,1.005413,0.882305,0.155991
6.241000,1.005444,0.882325,0.155977
6.242000,1.005474,0.882345,0.155964
6.243000,1.005505,0.882365,0.155950
6.244000,1.005536,0.882384,0.155937
6.245000,1.005566,0.882404,0.155924
6.246000,1.005597,0.882424,0.155910
6.247000,1.005627,0.882444,0.155897
6.248000,1.005658,0.882464,0.155883
6.249000,1.005689,0.882483,0.155870
6.250000,1.005719,0.882503,0.155857
6.251000,1.005750,0.882523,0.155843
6.252000,1.005781,0.882543,0.155830
6.253000,1.005811,0.882562,0.155817
6.254000,1.005842,0.882582,0.155803
6.255000,1.005873,0.882602,0.155790
6.256000,1.005903,0.882622,0.155776
6.257000,1.005934,0.882641,0.155763
6.258000,1.005964,0.882661,0.155750
6.259000,1.005995,0.882681,0.155736
6.260000,1.006026,0.882700,0.155723
6.261000,1.006056,0.882720,0.155710
6.262000,1.006087,0.882740,0.155696
6.263000,1.006118,0.882759,0.155683
6.264000,1.006148,0.882779,0.155670
6.265000,1.006179,0.882799,0.155656
6.266000,1.006209,0.882818,0.155643
6.267000,1.006240,0.882838,0.155630
6.268000,1.006271,0.882858,0.155617
6.269000,1.006301,0.882877,0.155603
6.270000,1.006332,0.882897,0.155590
6.271000,1.006362,0.882916,0.155577
6.272000,1.006393,0.882936,0.155563
6.273000,1.006424,0.882956,0.155550
6.274000,1.006454,0.882975,0.155537
6.275000,1.006485,0.882995,0.155524
6.276000,1.006515,0.883014,0.155510
6.277000,1.006546,0.883034,0.155497
6.278000,1.006577,0.883053,0.155484
6.279000,1.006607,0.883073,0.155471
6.280000,1.006638,0.883093,0.155457
6.281000,1.006669,0.883112,0.155444
6.282000,1.006699,0.883132,0.155431
6.283000,1.006730,0.883151,0.155418
6.284000,1.006760,0.883171,0.155404
6.285000,1.006791,0.883190,0.155391
6.286000,1.006821,0.883210,0.155378
6.287000,1.006852,0.883229,0.155365
6.288000,1.006883,0.883248,0.155351
6.289000,1.006913,0.883268,0.155338
6.290000,1.006944,0.883287,0.155325
6.291000,1.006974,0.883307,0.155312
6.292000,1.007005,0.883326,0.155299
6.293000,1.007036,0.883346,0.155285
6.294000,1.007066,0.883365,0.155272
6.295000,1.007097,0.883385,0.155259
6.296000,1.007127,0.883404,0.155246
6.297000,1.007158,0.883423,0.155233
6.298000,1.007189,0.883443,0.155220
6.299000,1.007219,0.883462,0.155206
6.300000,1.007250,0.883481,0.155193
6.301000,1.007280,0.883501,0.155180
6.302000,1.007311,0.883520,0.155167
6.303000,1.007341,0.883540,0.155154
6.304000,1.007372,0.883559,0.155141
6.305000,1.007403,0.883578,0.155127
6.306000,1.007433,0.883598,0.155114
6.307000,1.007464,0.883617,0.155101
6.308000,1.007494,0.883636,0.155088
6.309000,1.007525,0.883655,0.155075
6.310000,1.007555,0.883675,0.155062
6.311000,1.007586,0.883694,0.155049
6.312000,1.007617,0.883713,0.155036
6.313000,1.007647,0.883733,0.155022
6.314000,1.007678,0.883752,0.155009
6.315000,1.007708,0.883771,0.154996
6.316000,1.007739,0.883790,0.154983
6.317000,1.007769,0.883810,0.154970
6.318000,1.007800,0.883829,0.154957
6.319000,1.007831,0.883848,0.154944
6.320000,1.007861,0.883867,0.154931
6.321000,1.007892,0.883887,0.154918
6.322000,1.007922,0.883906,0.154905
6.323000,1.007953,0.883925,0.154892
6.324000,1.007983,0.883944,0.154879
6.325000,1.008014,0.883963,0.154866
6.326000,1.008044,0.883982,0.154852
6.327000,1.008075,0.884002,0.154839
6.328000,1.008105,0.884021,0.154826
6.329000,1.008136,0.884040,0.154813
6.330000,1.008167,0.884059,0.154800
6.331000,1.008197,0.884078,0.154787
6.332000,1.008228,0.884097,0.154774
6.333000,1.008258,0.884116,0.154761
6.334000,1.008289,0.884136,0.154748
6.335000,1.008319,0.884155,0.154735
6.336000,1.008350,0.884174,0.154722
6.337000,1.008380,0.884193,0.154709
6.338000,1.008411,0.884212,0.154696
6.339000,1.008441,0.884231,0.154683
6.340000,1.008472,0.884250,0.154670
6.341000,1.008502,0.884269,0.154657
6.342000,1.008533,0.884288,0.154644
6.343000,1.008564,0.884307,0.154631
6.344000,1.008594,0.884326,0.154618
6.345000,1.008625,0.884345,0.154605
6.346000,1.008655,0.884364,0.154592
6.347000,1.008686,0.884383,0.154579
6.348000,1.008716,0.884402,0.154566
6.349000,1.008747,0.884421,0.154553
6.350000,1.008777,0.884440,0.154540
6.351000,1.008808,0.884459,0.154528
6.352000,1.008838,0.884478,0.154515
6.353000,1.008869,0.884497,0.154502
6.354000,1.008899,0.884516,0.154489
6.355000,1.008930,0.884535,0.154476
6.356000,1.008960,0.884554,0.154463
6.357000,1.008991,0.884573,0.154450
6.358000,1.009021,0.884592,0.154437
6.359000,1.009052,0.884611,0.154424
6.360000,1.009082,0.884630,0.154411
6.361000,1.009113,0.884649,0.154398
6.362000,1.009143,0.884667,0.154385
6.363000,1.009174,0.884686,0.154373
6.364000,1.009204,0.884705,0.154360
6.365000,1.009235,0.884724,0.154347
6.366000,1.009265,0.884743,0.154334
6.367000,1.009296,0.884762,0.154321
6.368000,1.009326,0.884781,0.154308
6.369000,1.009357,0.884800,0.154295
6.370000,1.009387,0.884818,0.154282
6.371000,1.009418,0.884837,0.154269
6.372000,1.009448,0.884856,0.154257
6.373000,1.009479,0.884875,0.154244
6.374000,1.009509,0.884894,0.154231
6.375000,1.009540,0.884912,0.154218
6.376000,1.009570,0.884931,0.154205
6.377000,1.009601,0.884950,0.154192
6.378000,1.009631,0.884969,0.154180
6.379000,1.009662,0.884988,0.154167
6.380000,1.009692,0.885006,0.154154
6.381000,1.009723,0.885025,0.154141
6.382000,1.009753,0.885044,0.154128
6.383000,1.009784,0.885063,0.154115
6.384000,1.009814,0.885081,0.154103
6.385000,1.009845,0.885100,0.154090
6.386000,1.009875,0.885119,0.154077
6.387000,1.009906,0.885137,0.154064
6.388000,1.009936,0.885156,0.154051
6.389000,1.009967,0.885175,0.154039
6.390000,1.009997,0.885193,0.154026
6.391000,1.010028,0.885212,0.154013
6.392000,1.010058,0.885231,0.154000
6.393000,1.010089,0.885249,0.153988
6.394000,1.010119,0.885268,0.153975
6.395000,1.010149,0.885287,0.153962
6.396000,1.010180,0.885305,0.153949
6.397000,1.010210,0.885324,0.153937
6.398000,1.010241,0.885343,0.153924
6.399000,1.010271,0.885361,0.153911
6.400000,1.010302,0.885380,0.153898
6.401000,1.010332,0.885398,0.153886
6.402000,1.010363,0.885417,0.153873
6.403000,1.010393,0.885436,0.153860
6.404000,1.010424,0.885454,0.153847
6.405000,1.010454,0.885473,0.153835
6.406000,1.010485,0.885491,0.153822
6.407000,1.010515,0.885510,0.153809
6.408000,1.010545,0.885528,0.153797
6.409000,1.010576,0.885547,0.153784
6.410000,1.010606,0.885566,0.153771
6.411000,1.010637,0.885584,0.153758
6.412000,1.010667,0.885603,0.153746
6.413000,1.010698,0.885621,0.153733
6.414000,1.010728,0.885640,0.153720
6.415000,1.010759,0.885658,0.153708
6.416000,1.010789,0.885677,0.153695
6.417000,1.010819,0.885695,0.153682
6.418000,1.010850,0.885714,0.153670
6.419000,1.010880,0.885732,0.153657
6.420000,1.010911,0.885751,0.153644
6.421000,1.010941,0.885769,0.153632
6.422000,1.010972,0.885787,0.153619
6.423000,1.011002,0.885806,0.153606
6.424000,1.011033,0.885824,0.153594
6.425000,1.011063,0.885843,0.153581
6.426000,1.011093,0.885861,0.153568
6.427000,1.011124,0.885880,0.153556
6.428000,1.011154,0.885898,0.153543
6.429000,1.011185,0.885916,0.153531
6.430000,1.011215,0.885935,0.153518
6.431000,1.011246,0.885953,0.153505
6.432000,1.011276,0.885971,0.153493
6.433000,1.011306,0.885990,0.153480
6.434000,1.011337,0.886008,0.153468
6.435000,1.011367,0.886027,0.153455
6.436000,1.011398,0.886045,0.153442
6.437000,1.011428,0.886063,0.153430
6.438000,1.011458,0.886082,0.153417
6.439000,1.011489,0.886100,0.153405
6.440000,1.011519,0.886118,0.153392
6.441000,1.011550,0.886136,0.153379
6.442000,1.011580,0.886155,0.153367
6.443000,1.011611,0.886173,0.153354
6.444000,1.011641,0.886191,0.153342
6.445000,1.011671,0.886210,0.153329
6.446000,1.011702,0.886228,0.153317
6.447000,1.011732,0.886246,0.153304
6.448000,1.011763,0.886264,0.153292
6.449000,1.011793,0.886283,0.153279
6.450000,1.011823,0.886301,0.153266
6.451000,1.011854,0.886319,0.153254
6.452000,1.011884,0.886337,0.153241
6.453000,1.011915,0.886356,0.153229
6.454000,1.011945,0.886374,0.153216
6.455000,1.011975,0.886392,0.153204
6.456000,1.012006,0.886410,0.153191
6.457000,1.012036,0.886428,0.153179
6.458000,1.012067,0.886447,0.153166
6.459000,1.012097,0.886465,0.153154
6.460000,1.012127,0.886483,0.153141
6.461000,1.012158,0.886501,0.153129
6.462000,1.012188,0.886519,0.153116
6.463000,1.012219,0.886537,0.153104
6.464000,1.012249,0.886556,0.153091
6.465000,1.012279,0.886574,0.153079
6.466000,1.012310,0.886592,0.153066
6.467000,1.012340,0.886610,0.153054
6.468000,1.012370,0.886628,0.153041
6.469000,1.012401,0.886646,0.153029
6.470000,1.012431,0.886664,0.153017
6.471000,1.012462,0.886682,0.153004
6.472000,1.012492,0.886700,0.152992
6.473000,1.012522,0.886719,0.152979
6.474000,1.012553,0.886737,0.152967
6.475000,1.012583,0.886755,0.152954
6.476000,1.012613,0.886773,0.152942
6.477000,1.012644,0.886791,0.152929
6.478000,1.012674,0.886809,0.152917
6.479000,1.012705,0.886827,0.152905
6.480000,1.012735,0.886845,0.152892
6.481000,1.012765,0.886863,0.152880
6.482000,1.012796,0.886881,0.152867
6.483000,1.012826,0.886899,0.152855
6.484000,1.012856,0.886917,0.152843
6.485000,1.012887,0.886935,0.152830
6.486000,1.012917,0.886953,0.152818
6.487000,1.012947,0.886971,0.152805
6.488000,1.012978,0.886989,0.152793
6.489000,1.013008,0.887007,0.152781
6.490000,1.013039,0.887025,0.152768
6.491000,1.013069,0.887043,0.152756
6.492000,1.013099,0.887061,0.152743
6.493000,1.013130,0.887079,0.152731
6.494000,1.013160,0.887096,0.152719
6.495000,1.013190,0.887114,0.152706
6.496000,1.013221,0.887132,0.152694
6.497000,1.013251,0.887150,0.152682
6.498000,1.013281,0.887168,0.152669
6.499000,1.013312,0.887186,0.152657
6.500000,1.013342,0.887204,0.152645
6.501000,1.013372,0.887222,0.152632
6.502000,1.013403,0.887240,0.152620
6.503000,1.013433,0.887258,0.152608
6.504000,1.013463,0.887275,0.152595
6.505000,1.013494,0.887293,0.152583
6.506000,1.013524,0.887311,0.152571
6.507000,1.013554,0.887329,0.152558
6.508000,1.013585,0.887347,0.152546
6.509000,1.013615,0.887365,0.152534
6.510000,1.013645,0.887382,0.152521
6.511000,1.013676,0.887400,0.152509
6.512000,1.013706,0.887418,0.152497
6.513000,1.013736,0.887436,0.152485
6.514000,1.013767,0.887454,0.152472
6.515000,1.013797,0.887471,0.152460
6.516000,1.013827,0.887489,0.152448
6.517000,1.013858,0.887507,0.152435
6.518000,1.013888,0.887525,0.152423
6.519000,1.013918,0.887542,0.152411
6.520000,1.013949,0.887560,0.152399
6.521000,1.013979,0.887578,0.152386
6.522000,1.014009,0.887596,0.152374
6.523000,1.014040,0.887613,0.152362
6.524000,1.014070,0.887631,0.152350
6.525000,1.014100,0.887649,0.152337
6.526000,1.014130,0.887666,0.152325
6.527000,1.014161,0.887684,0.152313
6.528000,1.014191,0.887702,0.152301
6.529000,1.014221,0.887720,0.152289
6.530000,1.014252,0.887737,0.152276
6.531000,1.014282,0.887755,0.152264
6.532000,1.014312,0.887773,0.152252
6.533000,1.014343,0.887790,0.152240
6.534000,1.014373,0.887808,0.152227
6.535000,1.014403,0.887825,0.152215
6.536000,1.014434,0.887843,0.152203
6.537000,1.014464,0.887861,0.152191
6.538000,1.014494,0.887878,0.152179
6.539000,1.014524,0.887896,0.152166
6.540000,1.014555,0.887914,0.152154
6.541000,1.014585,0.887931,0.152142
6.542000,1.014615,0.887949,0.152130
6.543000,1.014646,0.887966,0.152118
6.544000,1.014676,0.887984,0.152106
6.545000,1.014706,0.888001,0.152093
6.546000,1.014736,0.888019,0.152081
6.547000,1.014767,0.888037,0.152069
6.548000,1.014797,0.888054,0.152057
6.549000,1.014827,0.888072,0.152045
6.550000,1.014858,0.888089,0.152033
6.551000,1.014888,0.888107,0.152021
6.552000,1.014918,0.888124,0.152008
6.553000,1.014948,0.888142,0.151996
6.554000,1.014979,0.888159,0.151984
6.555000,1.015009,0.888177,0.151972
6.556000,1.015039,0.888194,0.151960
6.557000,1.015070,0.888212,0.151948
6.558000,1.015100,0.888229,0.151936
6.559000,1.015130,0.888247,0.151924
6.560000,1.015160,0.888264,0.151911
6.561000,1.015191,0.888282,0.151899
6.562000,1.015221,0.888299,0.151887
6.563000,1.015251,0.888317,0.151875
6.564000,1.015281,0.888334,0.151863
6.565000,1.015312,0.888351,0.151851
6.566000,1.015342,0.888369,0.151839
6.567000,1.015372,0.888386,0.151827
6.568000,1.015402,0.888404,0.151815
6.569000,1.015433,0.888421,0.151803
6.570000,1.015463,0.888439,0.151791
6.571000,1.015493,0.888456,0.151779
6.572000,1.015523,0.888473,0.151767
6.573000,1.015554,0.888491,0.151754
6.574000,1.015584,0.888508,0.151742
6.575000,1.015614,0.888525,0.151730
6.576000,1.015644,0.888543,0.151718
6.577000,1.015675,0.888560,0.151706
6.578000,1.015705,0.888577,0.151694
6.579000,1.015735,0.888595,0.151682
6.580000,1.015765,0.888612,0.151670
6.581000,1.015796,0.888629,0.151658
6.582000,1.015826,0.888647,0.151646
6.583000,1.015856,0.888664,0.151634
6.584000,1.015886,0.888681,0.151622
6.585000,1.015917,0.888699,0.151610
6.586000,1.015947,0.888716,0.151598
6.587000,1.015977,0.888733,0.151586
6.588000,1.016007,0.888751,0.151574
6.589000,1.016038,0.888768,0.151562
6.590000,1.016068,0.888785,0.151550
6.591000,1.016098,0.888802,0.151538
6.592000,1.016128,0.888820,0.151526
6.593000,1.016159,0.888837,0.151514
6.594000,1.016189,0.888854,0.151502
6.595000,1.016219,0.888871,0.151490
6.596000,1.016249,0.888889,0.151478
6.597000,1.016279,0.888906,0.151466
6.598000,1.016310,0.888923,0.151454
6.599000,1.016340,0.888940,0.151442
6.600000,1.016370,0.888957,0.151430
6.601000,1.016400,0.888975,0.151418
6.602000,1.016431,0.888992,0.151407
6.603000,1.016461,0.889009,0.151395
6.604000,1.016491,0.889026,0.151383
6.605000,1.016521,0.889043,0.151371
6.606000,1.016551,0.889060,0.151359
6.607000,1.016582,0.889078,0.151347
6.608000,1.016612,0.889095,0.151335
6.609000,1.016642,0.889112,0.151323
6.610000,1.016672,0.889129,0.151311
6.611000,1.016702,0.889146,0.151299
6.612000,1.016733,0.889163,0.151287
6.613000,1.016763,0.889180,0.151275
6.614000,1.016793,0.889197,0.151263
6.615000,1.016823,0.889215,0.151252
6.616000,1.016853,0.889232,0.151240
6.617000,1.016884,0.889249,0.151228
6.618000,1.016914,0.889266,0.151216
6.619000,1.016944,0.889283,0.151204
6.620000,1.016974,0.889300,0.151192
6.621000,1.017004,0.889317,0.151180
6.622000,1.017035,0.889334,0.151168
6.623000,1.017065,0.889351,0.151157
6.624000,1.017095,0.889368,0.151145
6.625000,1.017125,0.889385,0.151133
6.626000,1.017155,0.889402,0.151121
6.627000,1.017186,0.889419,0.151109
6.628000,1.017216,0.889436,0.151097
6.629000,1.017246,0.889453,0.151085
6.630000,1.017276,0.889470,0.151074
6.631000,1.017306,0.889487,0.151062
6.632000,1.017336,0.889504,0.151050
6.633000,1.017367,0.889521,0.151038
6.634000,1.017397,0.889538,0.151026
6.635000,1.017427,0.889555,0.151014
6.636000,1.017457,0.889572,0.151003
6.637000,1.017487,0.889589,0.150991
6.638000,1.017518,0.889606,0.150979
6.639000,1.017548,0.889623,0.150967
6.640000,1.017578,0.889640,0.150955
6.641000,1.017608,0.889657,0.150944
6.642000,1.017638,0.889674,0.150932
6.643000,1.017668,0.889691,0.150920
6.644000,1.017699,0.889708,0.150908
6.645000,1.017729,0.889724,0.150896
6.646000,1.017759,0.889741,0.150885
6.647000,1.017789,0.889758,0.150873
6.648000,1.017819,0.889775,0.150861
6.649000,1.017849,0.889792,0.150849
6.650000,1.017880,0.889809,0.150838
6.651000,1.017910,0.889826,0.150826
6.652000,1.017940,0.889843,0.150814
6.653000,1.017970,0.889859,0.150802
6.654000,1.018000,0.889876,0.150791
6.655000,1.018030,0.889893,0.150779
6.656000,1.018060,0.889910,0.150767
6.657000,1.018091,0.889927,0.150755
6.658000,1.018121,0.889944,0.150744
6.659000,1.018151,0.889960,0.150732
6.660000,1.018181,0.889977,0.150720
