min,-5.120000,max,5.120000,populationsize,250,children,40
gen,best,worst,alpha,,var_x[0],var_x[1],var_x[2],var_x[3],var_x[4],var_x[5],var_x[6],var_x[7],var_x[8],var_x[9],,best_x[0],best_x[1],best_x[2],best_x[3],best_x[4],best_x[5],best_x[6],best_x[7],best_x[8],best_x[9],,distance
2007,0.020926,17.589117,1.000000,,0.000050,0.000168,0.000031,0.000069,0.000120,0.000125,0.000113,0.000072,0.000058,0.000050,,-0.001557,-0.003439,-0.004855,-0.000589,-0.003839,-0.002566,0.000370,0.000304,-0.006372,0.001070,,0.016579
2008,0.020673,17.589117,1.000000,,0.000050,0.000165,0.000031,0.000069,0.000119,0.000124,0.000111,0.000071,0.000057,0.000050,,-0.001530,-0.000741,-0.005969,0.002440,-0.003701,-0.000663,0.001275,-0.001885,-0.001812,0.001903,,0.016390
2009,0.020926,17.589117,1.000000,,0.000049,0.000166,0.000031,0.000068,0.000118,0.000122,0.000109,0.000070,0.000056,0.000049,,-0.001557,-0.003439,-0.004855,-0.000589,-0.003839,-0.002566,0.000370,0.000304,-0.006372,0.001070,,0.016177
2010,0.020926,17.589117,1.000000,,0.000048,0.000165,0.000031,0.000068,0.000116,0.000122,0.000109,0.000070,0.000056,0.000048,,-0.001557,-0.003439,-0.004855,-0.000589,-0.003839,-0.002566,0.000370,0.000304,-0.006372,0.001070,,0.016085
2011,0.020926,17.589117,1.000000,,0.000048,0.000163,0.000030,0.000066,0.000116,0.000121,0.000107,0.000068,0.000054,0.000047,,-0.001557,-0.003439,-0.004855,-0.000589,-0.003839,-0.002566,0.000370,0.000304,-0.006372,0.001070,,0.015696
2012,0.020926,17.589117,1.000000,,0.000046,0.000151,0.000029,0.000066,0.000114,0.000119,0.000106,0.000068,0.000052,0.000037,,-0.001557,-0.003439,-0.004855,-0.000589,-0.003839,-0.002566,0.000370,0.000304,-0.006372,0.001070,,0.015536
2013,0.019962,17.589117,1.000199,,0.000046,0.000151,0.000027,0.000065,0.000113,0.000118,0.000106,0.000065,0.000052,0.000037,,0.001217,-0.000891,-0.005512,0.001160,-0.003260,-0.001269,-0.001391,-0.002637,-0.000910,0.003012,,0.015234
2014,0.019962,17.589117,1.000000,,0.000046,0.000150,0.000027,0.000065,0.000112,0.000117,0.000106,0.000065,0.000051,0.000037,,0.001217,-0.000891,-0.005512,0.001160,-0.003260,-0.001269,-0.001391,-0.002637,-0.000910,0.003012,,0.015137
2015,0.019962,17.589117,1.000000,,0.000042,0.000150,0.000026,0.000063,0.000098,0.000104,0.000104,0.000055,0.000045,0.000033,,0.001217,-0.000891,-0.005512,0.001160,-0.003260,-0.001269,-0.001391,-0.002637,-0.000910,0.003012,,0.014629
2016,0.019962,17.589117,1.000000,,0.000042,0.000150,0.000025,0.000063,0.000098,0.000102,0.000104,0.000054,0.000045,0.000033,,0.001217,-0.000891,-0.005512,0.001160,-0.003260,-0.001269,-0.001391,-0.002637,-0.000910,0.003012,,0.014405
2017,0.019962,17.589117,1.000000,,0.000041,0.000149,0.000025,0.000062,0.000098,0.000090,0.000103,0.000053,0.000044,0.000033,,0.001217,-0.000891,-0.005512,0.001160,-0.003260,-0.001269,-0.001391,-0.002637,-0.000910,0.003012,,0.014037
2018,0.019962,17.589117,1.000000,,0.000041,0.000148,0.000023,0.000061,0.000096,0.000090,0.000102,0.000052,0.000043,0.000033,,0.001217,-0.000891,-0.005512,0.001160,-0.003260,-0.001269,-0.001391,-0.002637,-0.000910,0.003012,,0.013711
2019,0.019962,17.589117,1.000000,,0.000041,0.000123,0.000023,0.000059,0.000096,0.000090,0.000102,0.000050,0.000043,0.000032,,0.001217,-0.000891,-0.005512,0.001160,-0.003260,-0.001269,-0.001391,-0.002637,-0.000910,0.003012,,0.013259
2020,0.021560,17.589117,1.000000,,0.000041,0.000106,0.000023,0.000052,0.000096,0.000082,0.000101,0.000046,0.000044,0.000031,,-0.003355,0.001536,0.000494,-0.006991,-0.001648,-0.000708,-0.005036,-0.001511,-0.002394,-0.001293,,0.013025
2021,0.021560,17.589117,1.002517,,0.000041,0.000106,0.000023,0.000052,0.000096,0.000081,0.000101,0.000046,0.000043,0.000030,,-0.003355,0.001536,0.000494,-0.006991,-0.001648,-0.000708,-0.005036,-0.001511,-0.002394,-0.001293,,0.012968
2022,0.017855,17.589117,1.000000,,0.000040,0.000105,0.000022,0.000051,0.000096,0.000080,0.000099,0.000045,0.000042,0.000030,,-0.002486,-0.001815,-0.004826,0.002287,-0.002659,-0.003372,-0.001273,0.000283,-0.001195,-0.003820,,0.012867
2023,0.017855,17.589117,1.000000,,0.000040,0.000104,0.000022,0.000051,0.000095,0.000079,0.000098,0.000044,0.000042,0.000029,,-0.002486,-0.001815,-0.004826,0.002287,-0.002659,-0.003372,-0.001273,0.000283,-0.001195,-0.003820,,0.012821
2024,0.017095,17.589117,1.000000,,0.000039,0.000103,0.000022,0.000049,0.000093,0.000079,0.000089,0.000042,0.000042,0.000028,,0.003430,-0.000874,-0.001831,-0.000607,-0.002808,-0.001822,-0.004581,-0.000980,-0.001236,-0.000166,,0.012648
2025,0.017095,17.589117,1.000000,,0.000039,0.000101,0.000022,0.000048,0.000093,0.000078,0.000088,0.000042,0.000042,0.000028,,0.003430,-0.000874,-0.001831,-0.000607,-0.002808,-0.001822,-0.004581,-0.000980,-0.001236,-0.000166,,0.012559
2026,0.017095,17.589117,1.000000,,0.000038,0.000100,0.000022,0.000048,0.000093,0.000077,0.000088,0.000042,0.000041,0.000027,,0.003430,-0.000874,-0.001831,-0.000607,-0.002808,-0.001822,-0.004581,-0.000980,-0.001236,-0.000166,,0.012342
2027,0.013883,17.589117,1.000000,,0.000035,0.000099,0.000022,0.000041,0.000087,0.000076,0.000087,0.000041,0.000040,0.000027,,0.001076,-0.000591,-0.001407,-0.002271,0.000666,-0.004190,-0.004816,-0.003798,-0.000391,0.000455,,0.012182
2028,0.013883,17.589117,1.000000,,0.000034,0.000096,0.000022,0.000041,0.000087,0.000075,0.000087,0.000040,0.000040,0.000027,,0.001076,-0.000591,-0.001407,-0.002271,0.000666,-0.004190,-0.004816,-0.003798,-0.000391,0.000455,,0.012013
2029,0.013883,17.589117,1.000000,,0.000033,0.000096,0.000021,0.000040,0.000086,0.000074,0.000087,0.000040,0.000039,0.000027,,0.001076,-0.000591,-0.001407,-0.002271,0.000666,-0.004190,-0.004816,-0.003798,-0.000391,0.000455,,0.011868
2030,0.013170,17.589117,1.000406,,0.000033,0.000096,0.000021,0.000039,0.000086,0.000074,0.000087,0.000039,0.000039,0.000026,,-0.004062,0.002351,-0.001020,-0.001265,-0.002197,0.000500,0.000417,-0.004050,0.000728,-0.000394,,0.011785
2031,0.013170,17.589117,1.001006,,0.000033,0.000095,0.000021,0.000038,0.000086,0.000073,0.000086,0.000039,0.000039,0.000026,,-0.004062,0.002351,-0.001020,-0.001265,-0.002197,0.000500,0.000417,-0.004050,0.000728,-0.000394,,0.011845
2032,0.017095,17.589117,1.003043,,0.000032,0.000094,0.000021,0.000037,0.000085,0.000072,0.000086,0.000039,0.000036,0.000026,,0.003430,-0.000874,-0.001831,-0.000607,-0.002808,-0.001822,-0.004581,-0.000980,-0.001236,-0.000166,,0.011661
2033,0.017095,17.589117,1.000000,,0.000030,0.000093,0.000019,0.000032,0.000076,0.000045,0.000086,0.000031,0.000036,0.000024,,0.003430,-0.000874,-0.001831,-0.000607,-0.002808,-0.001822,-0.004581,-0.000980,-0.001236,-0.000166,,0.011304
2034,0.013593,17.589117,1.000000,,0.000030,0.000092,0.000019,0.000031,0.000075,0.000045,0.000086,0.000031,0.000035,0.000023,,-0.003197,-0.002034,-0.003635,-0.001449,-0.003473,0.000353,-0.004205,0.000866,-0.002331,-0.000499,,0.011203
2035,0.006406,17.589117,1.000000,,0.000028,0.000091,0.000019,0.000030,0.000075,0.000044,0.000085,0.000030,0.000035,0.000023,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.010971
2036,0.006406,17.589117,1.000000,,0.000028,0.000091,0.000018,0.000029,0.000075,0.000043,0.000084,0.000027,0.000035,0.000022,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.010944
2037,0.006406,17.589117,1.013024,,0.000027,0.000090,0.000018,0.000028,0.000075,0.000042,0.000085,0.000027,0.000034,0.000022,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.010835
2038,0.006406,17.589117,1.019441,,0.000027,0.000089,0.000019,0.000028,0.000075,0.000041,0.000085,0.000026,0.000034,0.000022,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.010756
2039,0.006406,17.589117,1.019140,,0.000027,0.000089,0.000019,0.000028,0.000074,0.000041,0.000085,0.000026,0.000034,0.000022,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.010655
2040,0.006406,17.589117,1.014082,,0.000026,0.000089,0.000019,0.000027,0.000074,0.000039,0.000084,0.000026,0.000033,0.000021,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.010549
2041,0.006406,17.589117,1.025623,,0.000026,0.000089,0.000019,0.000027,0.000074,0.000039,0.000084,0.000025,0.000033,0.000021,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.010302
2042,0.006406,17.589117,1.023020,,0.000025,0.000089,0.000019,0.000026,0.000074,0.000038,0.000084,0.000025,0.000032,0.000021,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.010077
2043,0.006406,17.589117,1.022214,,0.000023,0.000084,0.000019,0.000025,0.000074,0.000037,0.000081,0.000023,0.000031,0.000020,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.009771
2044,0.006406,17.589117,1.023106,,0.000023,0.000083,0.000019,0.000025,0.000073,0.000036,0.000081,0.000023,0.000030,0.000020,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.009797
2045,0.006406,17.589117,1.017303,,0.000022,0.000082,0.000019,0.000024,0.000074,0.000036,0.000080,0.000023,0.000030,0.000020,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.009746
2046,0.006406,17.589117,1.017092,,0.000022,0.000082,0.000019,0.000024,0.000073,0.000036,0.000080,0.000023,0.000030,0.000020,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.009628
2047,0.006406,0.575088,1.013486,,0.000018,0.000029,0.000016,0.000022,0.000024,0.000022,0.000024,0.000022,0.000018,0.000017,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.009177
2048,0.006406,0.575088,1.010061,,0.000017,0.000026,0.000016,0.000021,0.000024,0.000021,0.000023,0.000022,0.000017,0.000016,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.009064
2049,0.006406,0.575088,1.013957,,0.000017,0.000026,0.000016,0.000021,0.000024,0.000021,0.000023,0.000022,0.000017,0.000016,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.008959
2050,0.006406,0.575088,1.011573,,0.000016,0.000025,0.000015,0.000018,0.000025,0.000021,0.000023,0.000021,0.000017,0.000016,,-0.001716,-0.002011,-0.004188,-0.000710,0.000780,-0.000260,-0.001869,-0.001091,-0.000208,0.000127,,0.008752
2051,0.007609,0.575088,1.003806,,0.000016,0.000025,0.000015,0.000018,0.000024,0.000021,0.000022,0.000021,0.000017,0.000016,,0.000938,0.001446,0.000519,-0.002771,-0.000395,-0.003215,-0.000750,-0.000011,-0.001793,-0.001865,,0.008738
2052,0.007609,0.575088,1.003695,,0.000015,0.000025,0.000015,0.000018,0.000024,0.000020,0.000022,0.000021,0.000016,0.000016,,0.000938,0.001446,0.000519,-0.002771,-0.000395,-0.003215,-0.000750,-0.000011,-0.001793,-0.001865,,0.008680
2053,0.005827,0.575088,1.002162,,0.000015,0.000025,0.000014,0.000017,0.000023,0.000019,0.000022,0.000020,0.000016,0.000016,,-0.000600,-0.001778,-0.001406,-0.001765,0.001261,-0.002227,0.000013,-0.000133,-0.002895,-0.001035,,0.008572
2054,0.007609,0.575088,1.000000,,0.000014,0.000024,0.000014,0.000016,0.000022,0.000019,0.000022,0.000019,0.000016,0.000016,,0.000938,0.001446,0.000519,-0.002771,-0.000395,-0.003215,-0.000750,-0.000011,-0.001793,-0.001865,,0.008490
2055,0.005151,0.499802,1.000000,,0.000014,0.000023,0.000014,0.000016,0.000021,0.000018,0.000020,0.000019,0.000015,0.000015,,-0.000327,0.000643,-0.001825,-0.001575,-0.000949,-0.001063,-0.001705,-0.001273,-0.003444,-0.000057,,0.008536
2056,0.007838,0.499802,1.000062,,0.000014,0.000023,0.000014,0.000016,0.000020,0.000018,0.000020,0.000018,0.000015,0.000015,,-0.001414,-0.002405,-0.002209,-0.000219,-0.002375,-0.000987,0.000968,0.000332,-0.003377,-0.002154,,0.008444
2057,0.005869,0.499802,1.000000,,0.000013,0.000022,0.000014,0.000016,0.000020,0.000018,0.000020,0.000018,0.000015,0.000014,,-0.000494,-0.002471,-0.001428,-0.002732,-0.003365,-0.000140,-0.000453,0.000385,-0.000168,0.000630,,0.008377
2058,0.005869,0.499802,1.000000,,0.000012,0.000022,0.000013,0.000016,0.000020,0.000017,0.000019,0.000018,0.000015,0.000014,,-0.000494,-0.002471,-0.001428,-0.002732,-0.003365,-0.000140,-0.000453,0.000385,-0.000168,0.000630,,0.008258
2059,0.005869,0.499802,1.000000,,0.000012,0.000022,0.000013,0.000016,0.000020,0.000017,0.000019,0.000018,0.000015,0.000013,,-0.000494,-0.002471,-0.001428,-0.002732,-0.003365,-0.000140,-0.000453,0.000385,-0.000168,0.000630,,0.008240
2060,0.007202,0.499802,1.000000,,0.000012,0.000022,0.000013,0.000016,0.000019,0.000017,0.000019,0.000018,0.000015,0.000013,,-0.000612,-0.002211,-0.000479,-0.000555,-0.001671,-0.002670,-0.002455,-0.001610,-0.001092,0.001644,,0.008211
2061,0.007202,0.499802,1.000000,,0.000012,0.000020,0.000013,0.000014,0.000018,0.000016,0.000018,0.000017,0.000014,0.000013,,-0.000612,-0.002211,-0.000479,-0.000555,-0.001671,-0.002670,-0.002455,-0.001610,-0.001092,0.001644,,0.008214
2062,0.003785,0.499802,1.000000,,0.000012,0.000020,0.000013,0.000014,0.000018,0.000016,0.000018,0.000017,0.000014,0.000013,,-0.002360,0.000240,-0.000148,-0.000962,-0.000205,-0.001305,-0.000588,-0.001262,-0.001790,0.001168,,0.008162
2063,0.003785,0.499802,1.000000,,0.000011,0.000018,0.000013,0.000014,0.000017,0.000016,0.000018,0.000017,0.000014,0.000013,,-0.002360,0.000240,-0.000148,-0.000962,-0.000205,-0.001305,-0.000588,-0.001262,-0.001790,0.001168,,0.008010
2064,0.003785,0.499802,1.006208,,0.000011,0.000018,0.000013,0.000013,0.000017,0.000016,0.000018,0.000017,0.000013,0.000013,,-0.002360,0.000240,-0.000148,-0.000962,-0.000205,-0.001305,-0.000588,-0.001262,-0.001790,0.001168,,0.007947
2065,0.003785,0.499802,1.006294,,0.000011,0.000017,0.000013,0.000011,0.000017,0.000015,0.000017,0.000015,0.000013,0.000012,,-0.002360,0.000240,-0.000148,-0.000962,-0.000205,-0.001305,-0.000588,-0.001262,-0.001790,0.001168,,0.007739
2066,0.003785,0.499802,1.006022,,0.000010,0.000017,0.000013,0.000011,0.000017,0.000015,0.000017,0.000015,0.000012,0.000012,,-0.002360,0.000240,-0.000148,-0.000962,-0.000205,-0.001305,-0.000588,-0.001262,-0.001790,0.001168,,0.007616
2067,0.002339,0.499802,1.004769,,0.000010,0.000017,0.000013,0.000011,0.000016,0.000015,0.000017,0.000015,0.000012,0.000012,,-0.000718,-0.000257,0.000510,-0.001137,-0.001139,-0.000260,0.000469,-0.001914,-0.000682,0.000793,,0.007500
2068,0.002339,0.499802,1.010171,,0.000010,0.000017,0.000012,0.000009,0.000016,0.000015,0.000017,0.000015,0.000012,0.000011,,-0.000718,-0.000257,0.000510,-0.001137,-0.001139,-0.000260,0.000469,-0.001914,-0.000682,0.000793,,0.007409
2069,0.004812,0.499802,1.008477,,0.000010,0.000016,0.000012,0.000009,0.000015,0.000014,0.000016,0.000015,0.000011,0.000010,,-0.000575,-0.000468,0.000734,-0.002932,-0.001997,-0.002833,-0.000685,0.000174,0.000281,-0.000250,,0.007305
2070,0.008050,0.499802,1.010979,,0.000009,0.000016,0.000011,0.000009,0.000015,0.000014,0.000016,0.000015,0.000011,0.000010,,-0.003368,-0.001290,0.000826,-0.001980,-0.000053,-0.000557,-0.000766,-0.000048,-0.004095,0.000906,,0.007214
2071,0.007982,0.355577,1.008254,,0.000009,0.000015,0.000011,0.000009,0.000014,0.000014,0.000014,0.000014,0.000010,0.000010,,-0.000738,-0.000575,-0.001508,-0.003261,-0.002602,-0.000823,-0.003299,-0.001982,-0.000688,-0.001939,,0.007102
2072,0.007982,0.355577,1.006851,,0.000008,0.000015,0.000011,0.000009,0.000013,0.000014,0.000014,0.000014,0.000010,0.000010,,-0.000738,-0.000575,-0.001508,-0.003261,-0.002602,-0.000823,-0.003299,-0.001982,-0.000688,-0.001939,,0.007048
2073,0.007982,0.355577,1.001490,,0.000008,0.000015,0.000011,0.000008,0.000013,0.000013,0.000013,0.000013,0.000010,0.000009,,-0.000738,-0.000575,-0.001508,-0.003261,-0.002602,-0.000823,-0.003299,-0.001982,-0.000688,-0.001939,,0.006887
2074,0.006837,0.355577,1.000000,,0.000008,0.000014,0.000010,0.000008,0.000013,0.000013,0.000012,0.000013,0.000009,0.000008,,0.001761,-0.000685,-0.000663,-0.000223,-0.000768,-0.002868,-0.002742,-0.001764,-0.001278,0.000109,,0.006696
2075,0.003325,0.355577,1.000000,,0.000008,0.000014,0.000010,0.000008,0.000013,0.000013,0.000012,0.000013,0.000009,0.000008,,-0.000212,-0.001632,-0.002004,-0.000644,-0.002011,-0.000756,-0.000345,0.000218,-0.002028,-0.000780,,0.006689
2076,0.003325,0.355577,1.000000,,0.000008,0.000014,0.000010,0.000008,0.000013,0.000013,0.000012,0.000013,0.000009,0.000008,,-0.000212,-0.001632,-0.002004,-0.000644,-0.002011,-0.000756,-0.000345,0.000218,-0.002028,-0.000780,,0.006599
2077,0.003325,0.355577,1.001928,,0.000008,0.000014,0.000010,0.000008,0.000013,0.000013,0.000012,0.000012,0.000008,0.000008,,-0.000212,-0.001632,-0.002004,-0.000644,-0.002011,-0.000756,-0.000345,0.000218,-0.002028,-0.000780,,0.006498
2078,0.003325,0.355577,1.000000,,0.000007,0.000014,0.000010,0.000007,0.000013,0.000013,0.000011,0.000012,0.000008,0.000008,,-0.000212,-0.001632,-0.002004,-0.000644,-0.002011,-0.000756,-0.000345,0.000218,-0.002028,-0.000780,,0.006413
2079,0.003325,0.355577,1.000000,,0.000007,0.000013,0.000010,0.000008,0.000012,0.000012,0.000011,0.000012,0.000008,0.000007,,-0.000212,-0.001632,-0.002004,-0.000644,-0.002011,-0.000756,-0.000345,0.000218,-0.002028,-0.000780,,0.006328
2080,0.003962,0.355577,1.001512,,0.000007,0.000013,0.000010,0.000008,0.000012,0.000012,0.000011,0.000012,0.000008,0.000007,,0.000533,-0.002672,-0.001054,-0.000376,-0.001987,-0.000203,0.000712,-0.001030,-0.001675,0.000380,,0.006187
2081,0.003962,0.355577,1.000000,,0.000007,0.000013,0.000010,0.000007,0.000012,0.000011,0.000010,0.000011,0.000007,0.000006,,0.000533,-0.002672,-0.001054,-0.000376,-0.001987,-0.000203,0.000712,-0.001030,-0.001675,0.000380,,0.006015
2082,0.003962,0.355577,1.000000,,0.000007,0.000013,0.000009,0.000007,0.000012,0.000011,0.000010,0.000011,0.000007,0.000007,,0.000533,-0.002672,-0.001054,-0.000376,-0.001987,-0.000203,0.000712,-0.001030,-0.001675,0.000380,,0.005939
2083,0.003962,0.355577,1.000000,,0.000007,0.000012,0.000009,0.000007,0.000011,0.000011,0.000010,0.000011,0.000007,0.000006,,0.000533,-0.002672,-0.001054,-0.000376,-0.001987,-0.000203,0.000712,-0.001030,-0.001675,0.000380,,0.005933
2084,0.003347,0.355577,1.000000,,0.000007,0.000012,0.000009,0.000007,0.000011,0.000011,0.000010,0.000011,0.000007,0.000006,,-0.001462,-0.001301,0.000670,-0.001503,0.000178,0.000484,-0.000437,-0.000566,-0.002717,-0.000210,,0.005904
2085,0.003347,0.355577,1.000000,,0.000007,0.000012,0.000009,0.000007,0.000011,0.000011,0.000010,0.000010,0.000007,0.000006,,-0.001462,-0.001301,0.000670,-0.001503,0.000178,0.000484,-0.000437,-0.000566,-0.002717,-0.000210,,0.005746
2086,0.003347,0.355577,1.000000,,0.000007,0.000012,0.000009,0.000007,0.000011,0.000011,0.000010,0.000010,0.000007,0.000006,,-0.001462,-0.001301,0.000670,-0.001503,0.000178,0.000484,-0.000437,-0.000566,-0.002717,-0.000210,,0.005702
2087,0.003347,0.355577,1.004747,,0.000006,0.000011,0.000009,0.000007,0.000010,0.000010,0.000010,0.000010,0.000007,0.000006,,-0.001462,-0.001301,0.000670,-0.001503,0.000178,0.000484,-0.000437,-0.000566,-0.002717,-0.000210,,0.005592
2088,0.003347,0.355577,1.000000,,0.000007,0.000011,0.000009,0.000006,0.000010,0.000010,0.000010,0.000010,0.000007,0.000006,,-0.001462,-0.001301,0.000670,-0.001503,0.000178,0.000484,-0.000437,-0.000566,-0.002717,-0.000210,,0.005556
2089,0.003347,0.355577,1.000000,,0.000006,0.000010,0.000009,0.000006,0.000010,0.000010,0.000010,0.000010,0.000006,0.000006,,-0.001462,-0.001301,0.000670,-0.001503,0.000178,0.000484,-0.000437,-0.000566,-0.002717,-0.000210,,0.005471
2090,0.003347,0.355577,1.006075,,0.000006,0.000010,0.000009,0.000006,0.000010,0.000010,0.000010,0.000009,0.000006,0.000006,,-0.001462,-0.001301,0.000670,-0.001503,0.000178,0.000484,-0.000437,-0.000566,-0.002717,-0.000210,,0.005407
2091,0.003347,0.355577,1.001295,,0.000006,0.000010,0.000008,0.000006,0.000010,0.000010,0.000009,0.000009,0.000006,0.000006,,-0.001462,-0.001301,0.000670,-0.001503,0.000178,0.000484,-0.000437,-0.000566,-0.002717,-0.000210,,0.005345
2092,0.003347,0.355577,1.001542,,0.000006,0.000010,0.000008,0.000006,0.000010,0.000010,0.000009,0.000009,0.000006,0.000006,,-0.001462,-0.001301,0.000670,-0.001503,0.000178,0.000484,-0.000437,-0.000566,-0.002717,-0.000210,,0.005306
2093,0.003347,0.355577,1.000000,,0.000005,0.000010,0.000008,0.000006,0.000010,0.000010,0.000009,0.000009,0.000006,0.000005,,-0.001462,-0.001301,0.000670,-0.001503,0.000178,0.000484,-0.000437,-0.000566,-0.002717,-0.000210,,0.005221
2094,0.002108,0.355577,1.000000,,0.000006,0.000010,0.000008,0.000006,0.000009,0.000010,0.000009,0.000009,0.000006,0.000005,,-0.000229,0.000665,0.000057,-0.001620,0.000380,-0.000655,-0.000940,-0.001837,0.000001,0.000478,,0.005169
2095,0.002108,0.332647,1.000000,,0.000005,0.000008,0.000008,0.000005,0.000008,0.000009,0.000008,0.000009,0.000005,0.000005,,-0.000229,0.000665,0.000057,-0.001620,0.000380,-0.000655,-0.000940,-0.001837,0.000001,0.000478,,0.005056
2096,0.002108,0.332647,1.000000,,0.000005,0.000008,0.000007,0.000005,0.000007,0.000008,0.000008,0.000008,0.000005,0.000004,,-0.000229,0.000665,0.000057,-0.001620,0.000380,-0.000655,-0.000940,-0.001837,0.000001,0.000478,,0.004959
2097,0.001638,0.332647,1.000000,,0.000005,0.000008,0.000007,0.000005,0.000007,0.000008,0.000008,0.000008,0.000004,0.000004,,-0.001772,-0.000380,0.000056,-0.001377,-0.000728,0.000041,-0.001258,-0.000573,-0.000481,-0.000627,,0.004853
