dimension,200,seed,1
,mode,2
times,cosR,error
350.800000,0.997497,0.025400
350.900000,0.997499,0.025400
351.000000,0.997502,0.025400
351.100000,0.997503,0.025400
351.200000,0.997505,0.025400
351.300000,0.997505,0.025400
351.400000,0.997506,0.025400
351.500000,0.997508,0.025500
351.600000,0.997509,0.025400
351.700000,0.997512,0.025500
351.800000,0.997512,0.025500
351.900000,0.997513,0.025500
352.000000,0.997513,0.025500
352.100000,0.997514,0.025500
352.200000,0.997516,0.025500
352.300000,0.997516,0.025500
352.400000,0.997518,0.025500
352.500000,0.997520,0.025500
352.600000,0.997522,0.025500
352.700000,0.997525,0.025600
352.800000,0.997527,0.025400
352.900000,0.997527,0.025400
353.000000,0.997528,0.025400
353.100000,0.997529,0.025400
353.200000,0.997530,0.025400
353.300000,0.997536,0.025300
353.400000,0.997536,0.025300
353.500000,0.997537,0.025300
353.600000,0.997538,0.025300
353.700000,0.997546,0.025300
353.800000,0.997546,0.025300
353.900000,0.997548,0.025300
354.000000,0.997550,0.025300
354.100000,0.997551,0.025300
354.200000,0.997552,0.025300
354.300000,0.997554,0.025300
354.400000,0.997558,0.025300
354.500000,0.997560,0.025200
354.600000,0.997562,0.025300
354.700000,0.997564,0.025300
354.800000,0.997564,0.025300
354.900000,0.997565,0.025300
355.000000,0.997567,0.025300
355.100000,0.997568,0.025300
355.200000,0.997568,0.025300
355.300000,0.997573,0.025300
355.400000,0.997574,0.025300
355.500000,0.997576,0.025300
355.600000,0.997576,0.025300
355.700000,0.997576,0.025300
355.800000,0.997578,0.025300
355.900000,0.997580,0.025300
356.000000,0.997581,0.025300
356.100000,0.997582,0.025300
356.200000,0.997585,0.025300
356.300000,0.997587,0.025300
356.400000,0.997588,0.025300
356.500000,0.997590,0.025300
356.600000,0.997593,0.025300
356.700000,0.997596,0.025300
356.800000,0.997596,0.025300
356.900000,0.997598,0.025400
357.000000,0.997600,0.025300
357.100000,0.997600,0.025400
357.200000,0.997602,0.025300
357.300000,0.997604,0.025400
357.400000,0.997605,0.025300
357.500000,0.997606,0.025400
357.600000,0.997606,0.025400
357.700000,0.997607,0.025300
357.800000,0.997609,0.025300
357.900000,0.997609,0.025300
358.000000,0.997610,0.025300
358.100000,0.997612,0.025300
358.200000,0.997612,0.025300
358.300000,0.997613,0.025400
358.400000,0.997614,0.025300
358.500000,0.997615,0.025300
358.600000,0.997616,0.025300
358.700000,0.997619,0.025300
358.800000,0.997619,0.025300
358.900000,0.997622,0.025300
359.000000,0.997623,0.025300
359.100000,0.997623,0.025300
359.200000,0.997624,0.025300
359.300000,0.997625,0.025300
359.400000,0.997627,0.025300
359.500000,0.997632,0.025200
359.600000,0.997633,0.025200
359.700000,0.997634,0.025200
359.800000,0.997634,0.025200
359.900000,0.997636,0.025300
360.000000,0.997637,0.025200
360.100000,0.997637,0.025200
360.200000,0.997638,0.025200
360.300000,0.997638,0.025200
360.400000,0.997638,0.025200
360.500000,0.997639,0.025200
360.600000,0.997643,0.025200
360.700000,0.997643,0.025200
360.800000,0.997643,0.025200
360.900000,0.997646,0.025200
361.000000,0.997648,0.025200
361.100000,0.997651,0.025200
361.200000,0.997652,0.025300
361.300000,0.997653,0.025300
361.400000,0.997653,0.025300
361.500000,0.997655,0.025300
361.600000,0.997657,0.025300
361.700000,0.997658,0.025300
361.800000,0.997660,0.025300
361.900000,0.997661,0.025300
362.000000,0.997661,0.025300
362.100000,0.997663,0.025300
362.200000,0.997666,0.025300
362.300000,0.997668,0.025300
362.400000,0.997671,0.025300
362.500000,0.997672,0.025300
362.600000,0.997675,0.025000
362.700000,0.997677,0.025200
362.800000,0.997678,0.025200
362.900000,0.997678,0.025200
363.000000,0.997679,0.025200
363.100000,0.997680,0.025100
363.200000,0.997681,0.025100
363.300000,0.997682,0.025100
363.400000,0.997684,0.025000
363.500000,0.997685,0.025000
363.600000,0.997686,0.025000
363.700000,0.997688,0.025000
363.800000,0.997688,0.025000
363.900000,0.997690,0.025000
364.000000,0.997690,0.025000
364.100000,0.997690,0.025000
364.200000,0.997693,0.025000
364.300000,0.997694,0.025000
364.400000,0.997695,0.025000
364.500000,0.997697,0.025000
364.600000,0.997698,0.025000
364.700000,0.997700,0.024900
364.800000,0.997701,0.024900
364.900000,0.997701,0.024900
365.000000,0.997704,0.024900
365.100000,0.997705,0.024900
365.200000,0.997706,0.024900
365.300000,0.997707,0.024900
365.400000,0.997707,0.024900
365.500000,0.997710,0.024800
365.600000,0.997710,0.024900
365.700000,0.997711,0.024900
365.800000,0.997712,0.025000
365.900000,0.997712,0.025000
366.000000,0.997714,0.024900
366.100000,0.997715,0.024900
366.200000,0.997717,0.024900
366.300000,0.997721,0.024900
366.400000,0.997721,0.024900
366.500000,0.997722,0.024900
366.600000,0.997723,0.024900
366.700000,0.997724,0.024900
366.800000,0.997725,0.025000
366.900000,0.997726,0.024900
367.000000,0.997727,0.024900
367.100000,0.997728,0.024900
367.200000,0.997728,0.024900
367.300000,0.997729,0.024900
367.400000,0.997731,0.024900
367.500000,0.997734,0.024900
367.600000,0.997735,0.024900
367.700000,0.997736,0.024900
367.800000,0.997737,0.024900
367.900000,0.997738,0.024900
368.000000,0.997741,0.024900
368.100000,0.997742,0.024900
368.200000,0.997743,0.024900
368.300000,0.997746,0.024800
368.400000,0.997746,0.024800
368.500000,0.997747,0.024800
368.600000,0.997748,0.024800
368.700000,0.997749,0.024800
368.800000,0.997750,0.024800
368.900000,0.997753,0.024700
369.000000,0.997754,0.024700
369.100000,0.997756,0.024700
369.200000,0.997756,0.024700
369.300000,0.997758,0.024700
369.400000,0.997760,0.024600
369.500000,0.997761,0.024600
369.600000,0.997763,0.024600
369.700000,0.997766,0.024600
369.800000,0.997766,0.024600
369.900000,0.997767,0.024600
370.000000,0.997769,0.024600
370.100000,0.997772,0.024600
370.200000,0.997774,0.024600
370.300000,0.997775,0.024600
370.400000,0.997777,0.024600
370.500000,0.997778,0.024600
370.600000,0.997779,0.024600
370.700000,0.997781,0.024600
370.800000,0.997783,0.024600
370.900000,0.997784,0.024500
371.000000,0.997786,0.024500
371.100000,0.997787,0.024500
371.200000,0.997787,0.024500
371.300000,0.997788,0.024600
371.400000,0.997788,0.024600
371.500000,0.997789,0.024600
371.600000,0.997789,0.024600
371.700000,0.997792,0.024700
371.800000,0.997793,0.024500
371.900000,0.997794,0.024600
372.000000,0.997794,0.024500
372.100000,0.997794,0.024500
372.200000,0.997795,0.024600
372.300000,0.997799,0.024600
372.400000,0.997800,0.024500
372.500000,0.997803,0.024500
372.600000,0.997804,0.024500
372.700000,0.997804,0.024500
372.800000,0.997805,0.024500
372.900000,0.997807,0.024600
373.000000,0.997810,0.024600
373.100000,0.997812,0.024300
373.200000,0.997813,0.024300
373.300000,0.997813,0.024300
373.400000,0.997814,0.024300
373.500000,0.997814,0.024300
373.600000,0.997815,0.024300
373.700000,0.997816,0.024300
373.800000,0.997817,0.024300
373.900000,0.997818,0.024300
374.000000,0.997819,0.024300
374.100000,0.997820,0.024400
374.200000,0.997823,0.024400
374.300000,0.997825,0.024400
374.400000,0.997825,0.024400
374.500000,0.997826,0.024400
374.600000,0.997827,0.024400
374.700000,0.997829,0.024400
374.800000,0.997829,0.024400
374.900000,0.997830,0.024400
375.000000,0.997834,0.024400
375.100000,0.997835,0.024400
375.200000,0.997835,0.024400
375.300000,0.997835,0.024400
375.400000,0.997835,0.024400
375.500000,0.997836,0.024400
375.600000,0.997837,0.024400
375.700000,0.997838,0.024400
375.800000,0.997839,0.024300
375.900000,0.997840,0.024300
376.000000,0.997841,0.024300
376.100000,0.997842,0.024300
376.200000,0.997846,0.024200
376.300000,0.997847,0.024300
376.400000,0.997848,0.024300
376.500000,0.997848,0.024300
376.600000,0.997849,0.024400
376.700000,0.997851,0.024400
376.800000,0.997854,0.024300
376.900000,0.997854,0.024300
377.000000,0.997856,0.024200
377.100000,0.997857,0.024300
377.200000,0.997858,0.024300
377.300000,0.997864,0.024100
377.400000,0.997864,0.024100
377.500000,0.997864,0.024100
377.600000,0.997865,0.024100
377.700000,0.997867,0.024100
377.800000,0.997867,0.024100
377.900000,0.997869,0.024100
378.000000,0.997871,0.024100
378.100000,0.997872,0.024100
378.200000,0.997875,0.024100
378.300000,0.997875,0.024100
378.400000,0.997875,0.024200
378.500000,0.997876,0.024200
378.600000,0.997877,0.024200
378.700000,0.997880,0.024200
378.800000,0.997882,0.024100
378.900000,0.997883,0.024000
379.000000,0.997884,0.024000
379.100000,0.997885,0.024000
379.200000,0.997885,0.024000
379.300000,0.997885,0.024000
379.400000,0.997885,0.024000
379.500000,0.997886,0.024000
379.600000,0.997887,0.024000
379.700000,0.997891,0.023900
379.800000,0.997892,0.024000
379.900000,0.997892,0.024000
380.000000,0.997893,0.023900
380.100000,0.997895,0.023900
380.200000,0.997895,0.023900
380.300000,0.997896,0.024000
380.400000,0.997896,0.024000
380.500000,0.997896,0.024000
380.600000,0.997897,0.024000
380.700000,0.997898,0.024000
380.800000,0.997898,0.024000
380.900000,0.997901,0.024000
381.000000,0.997902,0.024000
381.100000,0.997903,0.024000
381.200000,0.997903,0.024000
381.300000,0.997904,0.024000
381.400000,0.997905,0.024100
381.500000,0.997905,0.024100
381.600000,0.997911,0.024000
381.700000,0.997911,0.023900
381.800000,0.997914,0.023800
381.900000,0.997916,0.023800
382.000000,0.997919,0.023700
382.100000,0.997919,0.023700
382.200000,0.997921,0.023700
382.300000,0.997921,0.023700
382.400000,0.997922,0.023700
382.500000,0.997922,0.023700
382.600000,0.997924,0.023700
382.700000,0.997925,0.023600
382.800000,0.997927,0.023600
382.900000,0.997928,0.023600
383.000000,0.997929,0.023600
383.100000,0.997929,0.023600
383.200000,0.997930,0.023600
383.300000,0.997931,0.023600
383.400000,0.997933,0.023700
383.500000,0.997934,0.023700
383.600000,0.997935,0.023600
383.700000,0.997935,0.023600
383.800000,0.997936,0.023500
383.900000,0.997938,0.023500
384.000000,0.997938,0.023500
384.100000,0.997939,0.023400
384.200000,0.997941,0.023400
384.300000,0.997942,0.023400
384.400000,0.997942,0.023400
384.500000,0.997943,0.023400
384.600000,0.997945,0.023400
384.700000,0.997945,0.023400
384.800000,0.997946,0.023400
384.900000,0.997947,0.023400
385.000000,0.997948,0.023400
385.100000,0.997949,0.023400
385.200000,0.997949,0.023400
385.300000,0.997953,0.023400
385.400000,0.997954,0.023500
385.500000,0.997955,0.023400
385.600000,0.997956,0.023500
385.700000,0.997956,0.023400
385.800000,0.997957,0.023400
385.900000,0.997959,0.023400
386.000000,0.997961,0.023300
386.100000,0.997962,0.023200
386.200000,0.997962,0.023200
386.300000,0.997963,0.023200
386.400000,0.997965,0.023300
386.500000,0.997966,0.023200
386.600000,0.997966,0.023300
386.700000,0.997966,0.023200
386.800000,0.997967,0.023400
386.900000,0.997969,0.023300
387.000000,0.997969,0.023300
387.100000,0.997969,0.023300
387.200000,0.997970,0.023300
387.300000,0.997973,0.023300
387.400000,0.997973,0.023300
387.500000,0.997974,0.023300
387.600000,0.997976,0.023400
387.700000,0.997978,0.023500
387.800000,0.997979,0.023400
387.900000,0.997979,0.023400
388.000000,0.997980,0.023500
388.100000,0.997982,0.023500
388.200000,0.997983,0.023500
388.300000,0.997983,0.023500
388.400000,0.997983,0.023500
388.500000,0.997985,0.023500
388.600000,0.997986,0.023500
388.700000,0.997986,0.023400
388.800000,0.997989,0.023200
388.900000,0.997991,0.023200
389.000000,0.997991,0.023200
389.100000,0.997992,0.023000
389.200000,0.997994,0.023100
389.300000,0.997995,0.023100
389.400000,0.997996,0.023200
389.500000,0.997996,0.023200
389.600000,0.997998,0.023100
389.700000,0.998000,0.023100
389.800000,0.998002,0.023200
389.900000,0.998004,0.023100
390.000000,0.998004,0.023100
390.100000,0.998007,0.023200
390.200000,0.998008,0.023200
390.300000,0.998010,0.023200
390.400000,0.998010,0.023000
390.500000,0.998013,0.022900
390.600000,0.998013,0.022900
390.700000,0.998014,0.022900
390.800000,0.998015,0.022800
390.900000,0.998015,0.022900
391.000000,0.998017,0.022800
391.100000,0.998017,0.022800
391.200000,0.998018,0.022900
391.300000,0.998020,0.022800
391.400000,0.998022,0.022800
391.500000,0.998023,0.022800
391.600000,0.998023,0.022800
391.700000,0.998023,0.022800
391.800000,0.998024,0.022800
391.900000,0.998025,0.022800
392.000000,0.998026,0.022800
392.100000,0.998028,0.022800
392.200000,0.998028,0.022800
392.300000,0.998029,0.022800
392.400000,0.998030,0.022800
392.500000,0.998031,0.022900
392.600000,0.998031,0.022900
392.700000,0.998033,0.022800
392.800000,0.998033,0.022900
392.900000,0.998034,0.022800
393.000000,0.998035,0.022800
393.100000,0.998036,0.022800
393.200000,0.998038,0.022800
393.300000,0.998039,0.022700
393.400000,0.998040,0.022700
393.500000,0.998040,0.022700
393.600000,0.998041,0.022700
393.700000,0.998043,0.022700
393.800000,0.998044,0.022700
393.900000,0.998044,0.022700
394.000000,0.998045,0.022700
394.100000,0.998045,0.022700
394.200000,0.998045,0.022600
394.300000,0.998048,0.022700
394.400000,0.998049,0.022700
394.500000,0.998049,0.022700
394.600000,0.998050,0.022700
394.700000,0.998050,0.022800
394.800000,0.998051,0.022700
394.900000,0.998053,0.022700
395.000000,0.998053,0.022700
395.100000,0.998056,0.022700
395.200000,0.998056,0.022700
395.300000,0.998057,0.022600
395.400000,0.998057,0.022600
395.500000,0.998058,0.022600
395.600000,0.998059,0.022600
395.700000,0.998060,0.022600
395.800000,0.998061,0.022600
395.900000,0.998064,0.022700
396.000000,0.998066,0.022700
396.100000,0.998067,0.022700
396.200000,0.998067,0.022700
396.300000,0.998069,0.022700
396.400000,0.998070,0.022800
396.500000,0.998070,0.022800
396.600000,0.998071,0.022800
396.700000,0.998071,0.022800
396.800000,0.998071,0.022800
396.900000,0.998072,0.022800
397.000000,0.998073,0.022700
397.100000,0.998074,0.022600
397.200000,0.998076,0.022500
397.300000,0.998077,0.022500
397.400000,0.998078,0.022500
397.500000,0.998081,0.022500
397.600000,0.998082,0.022500
397.700000,0.998084,0.022500
397.800000,0.998085,0.022500
397.900000,0.998087,0.022500
398.000000,0.998087,0.022500
398.100000,0.998088,0.022500
398.200000,0.998088,0.022500
398.300000,0.998088,0.022500
398.400000,0.998090,0.022500
398.500000,0.998091,0.022500
398.600000,0.998091,0.022500
398.700000,0.998092,0.022500
398.800000,0.998094,0.022500
398.900000,0.998095,0.022500
399.000000,0.998096,0.022500
399.100000,0.998096,0.022500
399.200000,0.998096,0.022500
399.300000,0.998102,0.022300
399.400000,0.998103,0.022300
399.500000,0.998104,0.022300
399.600000,0.998104,0.022400
399.700000,0.998105,0.022400
399.800000,0.998106,0.022400
399.900000,0.998106,0.022400
400.000000,0.998106,0.022400
400.100000,0.998108,0.022400
400.200000,0.998109,0.022400
400.300000,0.998112,0.022400
400.400000,0.998112,0.022400
400.500000,0.998113,0.022300
400.600000,0.998113,0.022300
400.700000,0.998115,0.022300
400.800000,0.998116,0.022300
400.900000,0.998116,0.022300
401.000000,0.998119,0.022300
401.100000,0.998120,0.022300
401.200000,0.998120,0.022200
401.300000,0.998120,0.022200
401.400000,0.998120,0.022200
401.500000,0.998120,0.022200
401.600000,0.998121,0.022200
401.700000,0.998122,0.022300
401.800000,0.998123,0.022300
401.900000,0.998124,0.022400
402.000000,0.998124,0.022400
402.100000,0.998124,0.022200
402.200000,0.998125,0.022300
402.300000,0.998127,0.022400
402.400000,0.998127,0.022400
402.500000,0.998127,0.022400
402.600000,0.998127,0.022300
402.700000,0.998130,0.022200
402.800000,0.998132,0.022300
402.900000,0.998133,0.022300
403.000000,0.998133,0.022300
403.100000,0.998134,0.022400
403.200000,0.998135,0.022400
403.300000,0.998136,0.022400
403.400000,0.998136,0.022400
403.500000,0.998136,0.022400
403.600000,0.998136,0.022400
403.700000,0.998138,0.022400
403.800000,0.998139,0.022400
403.900000,0.998140,0.022400
404.000000,0.998142,0.022400
404.100000,0.998142,0.022400
404.200000,0.998143,0.022400
404.300000,0.998143,0.022500
404.400000,0.998145,0.022400
404.500000,0.998148,0.022500
404.600000,0.998149,0.022500
404.700000,0.998150,0.022400
404.800000,0.998151,0.022400
404.900000,0.998153,0.022400
405.000000,0.998154,0.022400
405.100000,0.998156,0.022400
405.200000,0.998157,0.022400
405.300000,0.998157,0.022400
405.400000,0.998158,0.022300
405.500000,0.998163,0.022200
405.600000,0.998164,0.022300
405.700000,0.998164,0.022300
405.800000,0.998165,0.022100
405.900000,0.998166,0.022100
406.000000,0.998166,0.022100
406.100000,0.998166,0.022100
406.200000,0.998169,0.022100
406.300000,0.998171,0.022100
406.400000,0.998171,0.022000
406.500000,0.998172,0.022100
406.600000,0.998174,0.021900
406.700000,0.998174,0.021900
406.800000,0.998177,0.021900
406.900000,0.998177,0.021800
407.000000,0.998178,0.022000
407.100000,0.998179,0.021800
407.200000,0.998180,0.021900
407.300000,0.998182,0.021800
407.400000,0.998183,0.021900
407.500000,0.998184,0.021800
407.600000,0.998185,0.021900
407.700000,0.998189,0.021900
407.800000,0.998190,0.021900
407.900000,0.998190,0.021900
408.000000,0.998191,0.021900
408.100000,0.998192,0.021900
408.200000,0.998192,0.021900
408.300000,0.998192,0.021900
408.400000,0.998194,0.021900
408.500000,0.998194,0.021900
408.600000,0.998194,0.021900
408.700000,0.998195,0.021900
408.800000,0.998196,0.021800
408.900000,0.998196,0.021800
409.000000,0.998197,0.021600
409.100000,0.998199,0.021600
409.200000,0.998199,0.021600
409.300000,0.998201,0.021700
409.400000,0.998202,0.021700
409.500000,0.998204,0.021600
409.600000,0.998205,0.021500
409.700000,0.998205,0.021600
409.800000,0.998208,0.021500
409.900000,0.998208,0.021500
410.000000,0.998208,0.021500
410.100000,0.998210,0.021500
410.200000,0.998210,0.021500
410.300000,0.998213,0.021600
410.400000,0.998213,0.021500
410.500000,0.998214,0.021400
410.600000,0.998216,0.021500
410.700000,0.998217,0.021600
410.800000,0.998219,0.021600
410.900000,0.998222,0.021600
411.000000,0.998223,0.021500
411.100000,0.998223,0.021500
411.200000,0.998224,0.021500
411.300000,0.998224,0.021500
411.400000,0.998225,0.021500
411.500000,0.998225,0.021500
411.600000,0.998226,0.021500
411.700000,0.998227,0.021500
411.800000,0.998228,0.021500
411.900000,0.998228,0.021500
412.000000,0.998228,0.021500
412.100000,0.998228,0.021500
412.200000,0.998230,0.021500
412.300000,0.998230,0.021500
412.400000,0.998232,0.021500
412.500000,0.998232,0.021400
412.600000,0.998234,0.021400
412.700000,0.998235,0.021500
412.800000,0.998238,0.021500
